plr_id_pre2021,plr_id_2021,mapping_type,weight,reverse_weight,note
03040818,03400826,areal_pop_weighted,0.21686325769060644,0.9975606741751535,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03400827,areal_pop_weighted,0.136338945889402,0.9999969141746798,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03400828,areal_pop_weighted,0.12023106083312261,0.9999108192575504,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03400829,areal_pop_weighted,0.13214569581166363,0.9999013028993338,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03400830,areal_pop_weighted,0.2172739647211034,0.9989173103566487,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03400831,areal_pop_weighted,0.17578804110147267,0.9963029858471752,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03500934,areal_pop_weighted,0.000812209464018059,0.003924835156492778,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03601139,areal_pop_weighted,2.4798895198122023e-05,0.0001654936409747998,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03601243,areal_pop_weighted,1.1198985767346352e-05,0.00010296347255311857,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03601244,areal_pop_weighted,9.856947129294478e-06,8.204861275648876e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03040818,03601245,areal_pop_weighted,2.6847181795127723e-07,8.424040433786271e-07,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050919,03300516,areal_pop_weighted,9.54287010203537e-05,2.4238312406264233e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050919,03500932,areal_pop_weighted,0.9997830664744674,0.9995384754588769,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050919,03500933,areal_pop_weighted,2.680188707244686e-05,2.5203721880133007e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050919,03500934,areal_pop_weighted,4.723847446526977e-05,7.47260519981137e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050919,03501037,areal_pop_weighted,4.746446287308009e-05,2.6990811495425484e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050920,03500932,areal_pop_weighted,8.711710157029147e-05,9.255624516819376e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050920,03500933,areal_pop_weighted,0.9997054911276331,0.9990332753508522,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050920,03500935,areal_pop_weighted,2.6076121513362448e-05,6.26292913498001e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050920,03500936,areal_pop_weighted,2.346456826234452e-05,2.2096404508340154e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050920,03501037,areal_pop_weighted,0.00015257661587060782,9.220275972751108e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050920,03501038,areal_pop_weighted,5.27446521672617e-06,2.8314715617918305e-06,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050923,03300516,areal_pop_weighted,4.494118941650594e-06,7.188091670100598e-07,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050923,03500932,areal_pop_weighted,5.147185635602702e-05,3.2404792824454745e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050923,03500934,areal_pop_weighted,0.9997129924507329,0.9958574768679063,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050923,03500935,areal_pop_weighted,6.794625354816397e-05,9.670237146357417e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050923,03601245,areal_pop_weighted,0.00016309532039104785,0.00010549496102181045,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050924,03500932,areal_pop_weighted,5.7249899502618866e-08,2.53302646088765e-08,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050924,03500933,areal_pop_weighted,0.00017855808967063373,7.431048486943938e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050924,03500934,areal_pop_weighted,1.4023051497944382e-05,9.817252502826327e-06,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050924,03500935,areal_pop_weighted,0.9994106905985913,0.999634370807544,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050924,03500936,areal_pop_weighted,5.9609755974878906e-05,2.3377016094908165e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050924,03601245,areal_pop_weighted,0.0003370602207881179,0.00015322276564944177,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050924,03601449,areal_pop_weighted,1.0336589702470303e-09,5.288623554969755e-10,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050925,03500933,areal_pop_weighted,4.916513649748486e-05,5.218179594073227e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050925,03500935,areal_pop_weighted,8.087338506546359e-05,0.00020629752597982353,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050925,03500936,areal_pop_weighted,0.9997272518422053,0.9998721490479924,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050925,03501038,areal_pop_weighted,5.686236458483114e-06,3.2419968143243007e-06,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050925,03601449,areal_pop_weighted,5.9906288876605395e-05,7.816800036068718e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050925,03601450,areal_pop_weighted,6.4754883315186e-05,5.983699932688486e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050925,11200512,areal_pop_weighted,1.0468560089476377e-05,6.053150958673402e-06,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03050925,11300616,areal_pop_weighted,1.8936674549347145e-06,5.086465623878665e-06,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051017,03300516,areal_pop_weighted,5.803485802095933e-07,3.630145503964637e-07,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051017,03300517,areal_pop_weighted,2.9944751437019427e-05,1.2563834824968916e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051017,03500932,areal_pop_weighted,2.7195739207394067e-05,6.695859732155545e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051017,03500933,areal_pop_weighted,0.0003383054364781266,0.0007834657623159722,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051017,03501037,areal_pop_weighted,0.5012094552062184,0.7019050495403607,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051017,03501038,areal_pop_weighted,0.49836377840006507,0.6199881812507557,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051017,11200410,areal_pop_weighted,9.415666783989251e-06,1.0304722974652493e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051017,11200512,areal_pop_weighted,2.13244512853244e-05,2.6904299699691976e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051021,03500933,areal_pop_weighted,3.0411588444013857e-05,1.6571560732156553e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051021,03501037,areal_pop_weighted,0.9040098340659638,0.29788286965621424,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051021,03501038,areal_pop_weighted,0.09595975434559802,0.028089197452386604,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051022,03500933,areal_pop_weighted,2.2882644435033808e-05,1.4991323449564976e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051022,03500936,areal_pop_weighted,2.9402084171327078e-05,1.815152200559162e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051022,03501037,areal_pop_weighted,7.759104556436613e-05,3.073926169535246e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051022,03501038,areal_pop_weighted,0.999709902708361,0.3518306345093108,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03051022,11200512,areal_pop_weighted,0.00016022151750253686,5.718569250343941e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,01300732,areal_pop_weighted,1.2782147802061416e-05,2.22305996956194e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,01300733,areal_pop_weighted,2.1592871463830287e-05,3.354865086451399e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,01300834,areal_pop_weighted,1.516290249857937e-05,2.001091571326677e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,03400721,areal_pop_weighted,1.2033187256556496e-07,1.549605565089947e-07,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,03400826,areal_pop_weighted,0.001518789122881288,0.0023573127301602034,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,03400827,areal_pop_weighted,4.233345686536933e-07,1.0476804553369369e-06,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,03601139,areal_pop_weighted,0.4440232496909013,0.9998182717780029,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,03601140,areal_pop_weighted,0.2742586817467584,0.9996856218890553,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,03601141,areal_pop_weighted,0.28010982437649384,0.9989579739636524,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,03601142,areal_pop_weighted,1.9928757731309656e-05,2.246007184553918e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061126,03601243,areal_pop_weighted,1.9444717032956887e-05,6.032155058196014e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061131,01100416,areal_pop_weighted,3.0705697214215857e-06,4.635095864424294e-06,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061131,01300834,areal_pop_weighted,0.0009771141154921604,0.0011457377518386876,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061131,03601140,areal_pop_weighted,9.41656725568774e-05,0.0003049656955728534,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061131,03601141,areal_pop_weighted,0.00023819255031162873,0.0007547486880422066,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061131,03601142,areal_pop_weighted,0.9984737053884944,0.9998223979670706,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061131,03601346,areal_pop_weighted,0.00018655357856742376,0.0008759437328536172,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061131,03601347,areal_pop_weighted,1.911458611678282e-05,5.832046848634505e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
03061131,03701554,areal_pop_weighted,8.073051604637461e-06,1.3375479400764808e-05,"Geometric areal-weighted crosswalk computed by ingestion/berlin/lor/ingest_lor_crosswalk.py from GDI Berlin WFS geometries (CC BY 3.0 DE). Both vintages in EPSG:25833. weight=intersection_area/pre2021_plr_area (forward); reverse_weight=intersection_area/lor2021_plr_area (reverse, #136)."
