vintage,year_built_bucket,size_bucket,wohnlage,rent_low,rent_mid,rent_high,source
2024,1986_1990_west,under_40,einfach,6.47,8.19,10.49,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,40_to_60,einfach,6.47,8.19,10.49,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,60_to_90,einfach,6.27,7.92,9.59,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,90_plus,einfach,6.59,8.38,9.96,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,under_40,einfach,6.66,7.16,8.89,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,40_to_60,einfach,5.74,6.25,7.28,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,60_to_90,einfach,5.07,5.37,6.06,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,90_plus,einfach,5.03,5.44,6.11,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,under_40,einfach,6.47,8.19,10.49,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,40_to_60,einfach,6.47,8.19,10.49,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,60_to_90,einfach,6.27,7.92,9.59,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,90_plus,einfach,6.59,8.38,9.96,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,under_40,einfach,6.47,8.19,10.49,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,40_to_60,einfach,6.47,8.19,10.49,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,60_to_90,einfach,6.27,7.92,9.59,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,90_plus,einfach,6.59,8.38,9.96,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,under_40,einfach,7.24,9.98,14.48,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,40_to_60,einfach,7.24,9.98,14.48,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,60_to_90,einfach,7.24,9.98,14.48,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,90_plus,einfach,7.24,9.98,14.48,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,under_40,einfach,7.62,12.41,16.66,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,40_to_60,einfach,7.62,12.41,16.66,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,60_to_90,einfach,9.0,11.12,17.43,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,90_plus,einfach,9.99,12.48,16.55,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,under_40,mittel,7.05,8.98,13.75,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,40_to_60,mittel,6.33,7.48,12.63,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,60_to_90,mittel,5.79,7.91,11.5,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,90_plus,mittel,5.74,7.57,11.05,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,under_40,mittel,6.25,7.53,9.56,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,40_to_60,mittel,6.26,7.42,9.28,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,60_to_90,mittel,5.69,6.65,8.41,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,90_plus,mittel,5.79,6.96,10.0,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,under_40,mittel,6.25,7.53,9.56,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,40_to_60,mittel,5.88,7.07,9.06,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,60_to_90,mittel,5.73,6.6,8.86,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,90_plus,mittel,5.73,6.6,8.86,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,under_40,mittel,6.45,7.21,9.73,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,40_to_60,mittel,5.88,7.07,9.06,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,60_to_90,mittel,5.36,6.13,8.41,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,90_plus,mittel,5.36,6.13,8.41,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,under_40,mittel,6.45,7.21,9.73,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,40_to_60,mittel,5.88,7.07,9.06,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,60_to_90,mittel,6.32,8.18,10.64,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,90_plus,mittel,6.44,7.85,10.1,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,under_40,mittel,8.0,9.26,12.34,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,40_to_60,mittel,7.17,8.87,10.69,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,60_to_90,mittel,7.87,9.11,11.46,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,90_plus,mittel,7.21,9.12,11.28,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,under_40,mittel,6.41,7.13,8.6,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,40_to_60,mittel,5.59,6.09,6.82,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,60_to_90,mittel,4.99,5.37,6.44,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,90_plus,mittel,4.95,5.43,6.35,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,under_40,mittel,8.0,9.26,12.34,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,40_to_60,mittel,7.17,8.87,10.69,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,60_to_90,mittel,7.87,9.11,11.46,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,90_plus,mittel,7.21,9.12,11.28,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,under_40,mittel,8.0,9.26,12.34,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,40_to_60,mittel,7.17,8.87,10.69,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,60_to_90,mittel,7.87,9.11,11.46,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,90_plus,mittel,7.21,9.12,11.28,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,under_40,mittel,8.18,10.76,16.75,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,40_to_60,mittel,8.18,10.76,16.75,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,60_to_90,mittel,8.18,10.76,16.75,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,90_plus,mittel,8.92,12.05,16.11,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,under_40,mittel,10.22,14.44,21.93,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,40_to_60,mittel,10.22,14.44,21.93,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,60_to_90,mittel,9.77,12.1,17.75,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,90_plus,mittel,10.07,14.41,18.04,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,under_40,gut,6.85,11.09,15.31,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,40_to_60,gut,6.52,8.8,12.78,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,60_to_90,gut,6.09,8.45,12.55,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,90_plus,gut,6.14,8.13,11.97,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,under_40,gut,6.84,8.5,11.45,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,40_to_60,gut,6.47,8.24,11.16,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,60_to_90,gut,6.05,7.46,10.36,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,90_plus,gut,6.05,7.46,10.36,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,under_40,gut,6.84,8.5,11.45,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,40_to_60,gut,5.82,7.14,10.13,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,60_to_90,gut,5.82,7.14,10.13,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,90_plus,gut,6.32,8.99,11.58,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,under_40,gut,6.84,8.5,11.45,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,40_to_60,gut,5.82,7.14,10.13,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,60_to_90,gut,5.82,7.14,10.13,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,90_plus,gut,6.32,8.99,11.58,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,under_40,gut,7.27,9.42,11.98,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,40_to_60,gut,7.27,9.42,11.98,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,60_to_90,gut,7.27,9.42,11.98,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,90_plus,gut,7.94,9.79,13.32,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,under_40,gut,8.35,10.15,12.91,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,40_to_60,gut,8.35,10.15,12.91,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,60_to_90,gut,8.35,10.15,12.91,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1986_1990_west,90_plus,gut,7.94,9.79,13.32,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,under_40,gut,6.11,6.97,8.48,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,40_to_60,gut,5.83,6.46,8.54,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,60_to_90,gut,5.16,5.68,8.51,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1990_ost,90_plus,gut,5.08,5.72,6.47,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,under_40,gut,8.35,10.15,12.91,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,40_to_60,gut,8.35,10.15,12.91,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,60_to_90,gut,8.35,10.15,12.91,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1991_2001,90_plus,gut,7.94,9.79,13.32,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,under_40,gut,7.97,11.04,15.5,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,40_to_60,gut,7.97,11.04,15.5,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,60_to_90,gut,7.97,11.04,15.5,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2002_2009,90_plus,gut,9.58,12.12,15.34,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,under_40,gut,10.24,13.79,17.56,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,40_to_60,gut,10.24,13.79,17.56,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,60_to_90,gut,10.24,13.79,17.56,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2010_2015,90_plus,gut,11.89,14.4,17.34,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,under_40,gut,11.41,17.72,24.74,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,40_to_60,gut,10.5,16.8,23.84,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,60_to_90,gut,11.21,15.58,19.93,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,2016_2022,90_plus,gut,12.22,16.07,18.47,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2026,1919_1949,under_40,einfach,7.25,8.58,10.43,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,40_to_60,einfach,6.43,7.71,9.82,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,60_to_90,einfach,5.78,6.99,9.12,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,90_plus,einfach,5.78,6.99,9.12,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,under_40,gut,7.22,9.42,14.37,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,40_to_60,gut,6.83,8.75,11.58,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,60_to_90,gut,6.45,8.23,11.9,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,90_plus,gut,6.37,8.11,11.93,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,under_40,mittel,7.74,8.83,10.51,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,40_to_60,mittel,6.5,7.87,9.94,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,60_to_90,mittel,5.9,7.3,9.55,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1919_1949,90_plus,mittel,5.9,7.3,9.55,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,under_40,einfach,6.64,8.03,10.2,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,40_to_60,einfach,6.18,7.24,9.37,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,60_to_90,einfach,5.77,6.63,8.0,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,90_plus,einfach,5.77,6.63,8.0,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,under_40,gut,7.22,9.42,14.37,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
