Zeit;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;Dau10;Dau5;PDAU10;PDAU5
2020;10010102;10;01;01;02;2;16476;17590;8312;12534;50,4;71,3
2020;10010203;10;01;02;03;2;1095;1157;12;138;1,1;11,9
2020;10010204;10;01;02;04;2;9423;9993;4994;7273;53,0;72,8
2020;10010205;10;01;02;05;2;7357;7812;3497;5442;47,5;69,7
2020;10010206;10;01;02;06;2;15714;16500;7831;11329;49,8;68,7
2020;10010207;10;01;02;07;2;9782;10302;5565;7725;56,9;75,0
2020;10010308;10;01;03;08;2;2010;2112;874;1406;43,5;66,6
2020;10010309;10;01;03;09;2;13649;14265;7461;10207;54,7;71,6
2020;10010310;10;01;03;10;2;16614;17451;9483;12876;57,1;73,8
2020;10010311;10;01;03;11;2;3250;3446;1329;1970;40,9;57,2
2020;10020412;10;02;04;12;2;6098;6658;2483;4487;40,7;67,4
2020;10020413;10;02;04;13;2;14253;15160;6210;9704;43,6;64,0
2020;10020414;10;02;04;14;2;1518;1636;603;938;39,7;57,3
2020;10020415;10;02;04;15;2;5601;6056;2003;3567;35,8;58,9
2020;10020416;10;02;04;16;2;5184;5558;1840;3162;35,5;56,9
2020;10020517;10;02;05;17;2;8926;9394;4285;6108;48,0;65,0
2020;10020518;10;02;05;18;2;4562;4938;2044;3438;44,8;69,6
2020;10020519;10;02;05;19;2;5175;5672;1887;3495;36,5;61,6
