ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
201812;04030621;04;03;06;21;1;1079;581;498;4;0;6;3;6;0;0;10;3;6;0;9;18;70;72;103;165;103;84;125;80;49;45;18;12;30;19;24;9;3;3;0;4;15;19;9;88;732;112;85;15
201812;04030622;04;03;06;22;1;2995;1545;1450;6;14;13;18;12;28;12;21;24;19;18;31;55;139;91;187;393;336;286;246;231;206;111;75;68;95;118;48;40;23;16;15;6;57;122;31;194;1770;392;329;94
201812;04030623;04;03;06;23;1;1643;780;863;14;9;12;19;3;9;9;9;3;9;0;14;24;89;59;144;211;201;147;121;119;99;52;36;25;40;72;46;24;12;6;6;14;43;39;14;113;1002;187;183;48
201812;04030724;04;03;07;24;1;1463;680;783;3;6;12;12;0;0;0;12;6;0;0;15;24;92;63;97;173;161;134;105;87;113;55;25;33;36;54;47;39;28;18;13;3;30;18;15;116;820;193;170;98
201812;04030725;04;03;07;25;1;3212;1677;1535;9;21;21;27;9;19;16;34;34;25;21;36;62;214;156;262;415;351;292;255;225;194;103;65;44;75;95;51;38;19;15;9;9;78;149;36;276;1956;362;265;81
201812;04030726;04;03;07;26;1;1643;833;810;15;18;6;30;13;12;12;25;19;19;9;36;55;76;56;82;179;183;144;136;120;95;63;29;21;51;54;24;15;12;19;15;15;67;96;36;131;900;187;150;61
201812;04030827;04;03;08;27;1;4287;2254;2033;12;18;19;46;15;15;13;27;47;28;15;56;107;272;226;290;493;443;391;388;300;271;120;99;79;108;150;97;73;38;9;22;12;98;145;56;379;2531;490;434;142
201812;04030828;04;03;08;28;1;2860;1468;1392;12;13;6;19;10;12;10;12;19;25;10;15;64;183;118;225;343;284;255;253;206;192;94;79;68;80;100;72;39;24;6;12;12;48;88;15;247;1684;365;320;81
201812;04030929;04;03;09;29;1;1647;863;784;6;7;12;12;6;6;6;24;9;6;3;22;18;61;68;136;177;154;120;137;128;152;63;31;42;42;81;49;30;15;18;6;6;37;54;22;79;920;246;214;69
201812;04030930;04;03;09;30;1;1641;873;768;6;9;3;12;3;7;12;12;13;10;12;24;31;69;49;90;145;128;162;148;119;135;76;54;31;50;98;48;40;24;12;9;6;27;66;24;100;841;265;227;85
201812;04030931;04;03;09;31;1;1466;797;669;9;7;13;25;12;6;6;9;15;10;6;13;24;66;47;102;156;164;118;141;115;92;60;31;24;46;52;34;21;21;6;15;9;57;52;13;90;843;183;156;63
201812;04031032;04;03;10;32;1;4043;2037;2006;21;29;24;40;13;23;15;40;39;45;15;36;93;202;154;294;480;451;419;326;270;280;132;64;73;109;144;88;54;25;30;15;21;106;177;36;295;2394;476;414;124
201812;04041133;04;04;11;33;2;29;19;10;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;4;12;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22;4;0;0
201812;04041134;04;04;11;34;2;1128;524;604;3;0;6;7;9;10;3;15;16;12;6;3;28;74;47;75;132;102;102;104;83;83;37;18;21;31;49;21;12;9;4;6;3;22;62;3;102;645;138;122;31
201812;04041135;04;04;11;35;2;552;264;288;3;0;0;6;6;3;3;3;3;3;7;15;19;23;9;21;47;56;40;54;44;55;15;15;12;15;30;8;19;6;9;3;3;12;22;15;42;271;85;65;37
201812;04041136;04;04;11;36;2;588;261;327;6;9;3;0;0;0;3;6;6;3;0;15;15;19;9;31;40;64;91;54;46;46;16;12;21;9;30;12;6;0;10;6;6;12;18;15;34;335;74;72;22
201812;04041137;04;04;11;37;2;1745;869;876;6;12;6;24;9;16;12;12;15;18;3;19;45;77;55;107;176;218;199;152;134;102;53;45;43;33;55;42;30;18;3;6;6;51;76;19;122;1041;200;173;57
201812;04041238;04;04;12;38;2;1028;515;513;0;0;6;9;10;3;9;15;21;19;6;18;25;42;34;57;100;104;118;118;73;66;30;22;34;15;36;20;9;0;6;3;0;25;73;18;67;604;118;105;18
201812;04041239;04;04;12;39;2;253;152;101;3;6;9;10;3;0;6;9;7;9;7;0;15;28;12;16;31;30;15;6;9;10;6;0;0;0;3;0;0;3;0;0;3;28;38;0;43;119;16;3;3
201812;04041240;04;04;12;40;2;222;97;125;0;0;0;6;3;0;0;0;3;3;0;0;15;15;0;13;18;21;18;27;22;18;3;3;9;7;3;3;3;6;0;3;0;9;6;0;30;119;24;22;12
201812;04041241;04;04;12;41;2;959;505;454;9;3;3;15;3;6;0;12;12;9;7;15;40;79;48;61;91;82;97;90;46;61;28;19;9;33;35;28;12;3;0;3;9;24;46;15;119;515;108;105;18
201812;04041342;04;04;13;42;2;760;381;379;0;4;9;6;6;6;6;3;9;12;4;9;15;24;12;48;75;63;70;74;48;49;34;27;18;31;27;30;19;18;0;4;0;25;40;9;39;390;110;106;41
201812;04041343;04;04;13;43;2;579;293;286;3;3;3;9;0;3;0;0;6;3;3;15;12;42;31;30;69;61;71;47;43;25;21;9;12;21;12;6;6;4;6;3;3;15;15;15;54;352;55;51;19
201812;04041344;04;04;13;44;2;1732;842;890;15;12;0;24;9;9;6;28;9;21;12;30;40;81;30;88;165;171;170;168;148;118;66;33;33;63;73;54;25;15;13;3;15;45;85;30;121;940;217;223;56
201812;04051445;04;05;14;45;1;1475;740;735;10;6;7;9;6;0;12;12;21;6;9;25;28;66;57;116;159;143;143;135;114;88;72;30;33;41;42;42;12;9;19;3;10;28;60;25;94;867;190;158;43
201812;04051446;04;05;14;46;1;2709;1408;1301;10;7;9;28;21;9;12;41;41;25;19;21;48;99;97;175;284;286;265;229;176;201;89;46;75;96;126;75;48;24;12;15;10;65;147;21;147;1512;336;372;99
201812;04051447;04;05;14;47;1;1322;656;666;3;7;3;3;3;6;3;15;21;3;3;23;27;60;53;79;145;140;102;125;111;99;53;43;24;40;55;34;15;6;9;9;3;16;51;23;87;755;195;153;39
201812;04051448;04;05;14;48;1;2822;1460;1362;3;6;15;30;15;22;12;19;9;22;18;26;53;167;88;216;323;268;265;257;235;184;102;54;53;75;112;70;61;15;9;18;3;66;102;26;220;1652;340;310;103
201812;04051549;04;05;15;49;1;1265;693;572;6;9;16;30;9;19;24;25;27;28;7;33;34;75;50;98;136;119;114;91;88;75;31;6;21;33;18;18;6;10;6;3;6;64;130;33;109;696;112;90;25
201812;04051550;04;05;15;50;1;1400;715;685;6;10;9;10;6;6;6;21;6;15;3;21;18;76;84;103;168;146;132;108;108;86;39;36;34;40;45;18;12;19;6;3;6;35;57;21;94;849;161;137;40
201812;04051551;04;05;15;51;1;1107;572;535;3;3;4;6;3;7;7;6;12;6;3;6;30;88;57;77;140;88;101;91;88;85;39;24;24;36;33;25;9;0;3;3;3;16;41;6;118;642;148;118;15
201812;04051652;04;05;16;52;1;2461;1285;1176;10;16;7;21;17;15;10;15;34;15;9;62;60;124;109;171;261;258;214;197;174;163;90;60;44;58;104;64;40;24;15;0;10;61;98;62;184;1384;313;270;79
201812;04051653;04;05;16;53;1;1803;930;873;6;7;9;15;10;6;6;13;15;16;6;24;57;128;90;129;179;180;170;157;122;119;61;24;39;60;56;50;22;15;6;6;6;41;62;24;185;1027;204;205;49
201812;04051654;04;05;16;54;1;657;324;333;0;3;6;6;0;3;0;6;0;6;0;3;22;34;15;58;87;74;55;66;37;46;18;18;9;9;39;9;22;0;6;0;0;15;15;3;56;392;82;66;28
201812;04051655;04;05;16;55;1;1862;975;887;9;12;7;16;12;6;13;19;24;15;10;45;45;111;76;143;215;204;158;161;160;118;43;40;33;36;58;31;21;12;0;9;9;47;87;45;156;1117;201;158;42
201812;04051656;04;05;16;56;1;1471;777;694;6;6;9;15;9;0;9;19;12;16;7;15;61;74;57;121;189;147;157;112;103;88;49;15;19;37;36;40;22;6;9;6;6;39;63;15;135;886;152;132;43
201812;04061757;04;06;17;57;2;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;3;0;0
201812;05010101;05;01;01;01;2;1404;701;703;16;12;22;32;9;16;21;31;22;25;9;27;42;91;57;72;162;136;169;112;83;69;21;18;20;27;30;34;7;3;6;3;16;75;124;27;133;791;108;111;19
201812;05010102;05;01;01;02;2;1351;691;660;15;29;24;25;18;6;10;15;18;21;9;30;51;136;66;123;150;155;105;115;56;60;18;10;18;19;31;12;0;3;3;0;15;96;79;30;187;770;88;80;6
201812;05010103;05;01;01;03;2;687;349;338;7;10;6;12;3;10;6;12;15;9;6;13;12;36;37;37;64;64;64;66;37;45;24;15;9;26;12;9;15;3;0;3;7;31;58;13;48;369;84;56;21
201812;05010204;05;01;02;04;2;889;397;492;10;21;22;37;15;15;18;40;27;34;18;40;35;49;29;37;73;89;78;58;39;21;3;22;12;16;16;6;3;3;3;0;10;95;152;40;84;403;46;50;9
201812;05010205;05;01;02;05;2;225;119;106;3;0;3;0;0;0;0;0;3;0;3;6;7;18;6;12;25;15;24;27;18;6;12;3;3;12;3;13;0;0;3;0;3;3;6;6;25;127;21;31;3
201812;05010206;05;01;02;06;2;2170;1110;1060;25;33;29;76;28;15;27;62;40;64;27;54;59;154;89;120;227;213;167;194;148;117;46;34;3;33;30;21;22;10;0;3;25;166;235;54;213;1158;197;87;35
201812;05010207;05;01;02;07;2;2623;1301;1322;39;31;50;57;26;42;24;52;66;26;21;64;82;117;86;144;268;298;278;230;164;152;63;39;25;46;46;47;25;12;3;0;39;164;231;64;199;1468;254;164;40
201812;05010208;05;01;02;08;2;1593;829;764;16;21;20;37;15;21;18;36;19;25;12;39;43;101;83;119;197;179;108;131;84;91;29;24;27;24;40;12;13;9;0;0;16;93;131;39;144;901;144;103;22
201812;05010209;05;01;02;09;2;906;509;397;9;6;3;16;12;13;3;18;12;18;9;27;18;46;34;60;95;77;98;93;73;42;19;24;12;21;33;12;3;0;0;0;9;37;73;27;64;530;85;78;3
201812;05010310;05;01;03;10;2;884;443;441;19;11;23;16;10;12;12;16;12;9;3;20;28;61;33;84;92;93;90;69;60;30;12;6;9;10;28;10;6;0;0;0;19;60;64;20;89;521;48;57;6
201812;05010311;05;01;03;11;2;1373;676;697;12;6;10;28;15;18;13;35;21;28;12;45;36;67;42;76;122;127;140;133;99;63;19;24;23;36;43;34;29;14;3;0;12;59;127;45;103;739;106;136;46
201812;05010312;05;01;03;12;2;3016;1691;1325;30;36;31;71;35;31;36;74;68;52;28;85;91;202;126;209;341;335;304;229;185;157;46;24;37;44;57;39;7;6;0;0;30;173;289;85;293;1729;227;177;13
201812;05010313;05;01;03;13;2;1839;1001;838;12;21;17;31;21;21;24;34;28;38;9;41;76;142;81;138;210;134;141;171;137;102;34;33;24;33;46;15;19;6;0;0;12;90;154;41;218;1012;169;118;25
201812;05010314;05;01;03;14;2;2853;1454;1399;23;32;29;52;22;29;25;53;44;48;22;48;70;196;113;179;341;302;242;230;208;151;71;51;46;65;72;54;19;16;0;0;23;135;221;48;266;1615;273;237;35
201812;05010339;05;01;03;39;2;611;355;256;13;13;16;27;22;21;16;28;36;24;12;38;22;41;22;31;65;61;39;25;21;0;3;3;6;3;3;0;0;0;0;0;13;78;137;38;63;264;6;12;0
201812;05020415;05;02;04;15;2;219;109;110;0;6;0;0;0;0;0;6;0;3;0;3;9;10;6;9;12;21;30;22;33;15;12;3;3;4;6;0;6;0;0;0;0;6;9;3;19;133;30;13;6
201812;05020416;05;02;04;16;2;26;14;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;6;4;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;12;4;10;0
201812;05020417;05;02;04;17;2;949;521;428;13;12;6;15;12;20;9;12;16;21;23;24;42;91;42;49;62;79;82;94;49;48;27;13;6;21;19;21;15;6;0;0;13;45;101;24;133;457;88;67;21
201812;05020418;05;02;04;18;2;702;415;287;10;9;10;15;12;10;15;15;25;16;6;19;29;59;33;47;79;76;64;37;24;22;12;9;12;3;22;6;3;3;0;0;10;46;87;19;88;360;43;43;6
201812;05020419;05;02;04;19;2;1018;496;522;12;13;15;18;13;9;6;31;17;22;6;27;26;67;46;68;132;98;89;73;60;67;21;12;12;9;25;6;9;9;0;0;12;59;91;27;93;566;100;52;18
201812;05020420;05;02;04;20;2;95;48;47;0;6;0;10;0;3;3;3;0;0;3;3;0;3;3;16;3;3;6;9;9;0;0;0;0;3;9;0;0;0;0;0;0;16;12;3;3;49;0;12;0
201812;05020521;05;02;05;21;2;300;158;142;0;3;3;9;6;0;3;6;7;6;3;3;6;16;12;21;31;35;34;34;24;3;16;3;6;0;3;7;0;0;0;0;0;21;25;3;22;191;22;16;0
201812;05020522;05;02;05;22;2;2260;1132;1128;28;43;60;68;38;25;40;70;71;56;26;66;86;120;78;143;242;262;207;158;136;85;30;21;13;18;33;18;12;7;0;0;28;209;288;66;206;1226;136;82;19
201812;05020523;05;02;05;23;2;3820;1917;1903;47;69;80;122;51;54;65;105;93;93;46;115;138;220;123;221;391;369;365;299;215;213;61;47;33;45;62;51;18;9;0;0;47;322;456;115;358;1983;321;191;27
201812;05020524;05;02;05;24;2;619;305;314;6;10;6;7;0;3;3;3;15;6;0;3;22;57;21;39;62;47;61;58;61;42;24;3;6;18;12;12;9;3;0;0;6;23;30;3;79;349;69;48;12
201812;05020625;05;02;06;25;2;1619;921;698;30;9;18;28;12;18;18;15;24;22;3;40;68;150;70;106;219;145;136;140;91;66;35;18;30;34;37;28;9;0;0;0;30;67;100;40;218;907;119;129;9
201812;05020626;05;02;06;26;2;3918;2087;1831;48;37;49;80;40;38;31;72;58;69;25;88;119;245;181;313;476;388;360;324;253;209;62;47;36;75;84;60;27;9;6;9;48;206;293;88;364;2295;318;255;51
201812;05020627;05;02;06;27;2;1253;693;560;12;13;18;28;24;22;12;37;21;27;15;55;53;93;46;92;127;121;121;101;84;46;30;6;6;6;15;6;10;6;0;0;12;83;134;55;146;692;82;33;16
201812;05020628;05;02;06;28;2;233;110;123;3;3;3;3;3;0;6;3;6;3;3;3;3;15;9;3;24;31;24;13;18;21;3;6;0;6;12;3;3;0;0;0;3;12;21;3;18;122;30;21;3
201812;05020629;05;02;06;29;2;332;156;176;0;3;0;0;0;0;3;9;3;6;0;3;9;9;10;13;48;36;22;33;27;24;10;15;6;9;12;3;13;6;0;0;0;3;21;3;18;189;49;30;19
201812;05030730;05;03;07;30;2;740;358;382;3;10;3;9;9;9;3;17;15;9;0;9;21;21;13;21;64;119;96;92;60;36;9;6;10;13;30;21;9;0;3;0;3;31;53;9;42;465;51;74;12
201812;05030731;05;03;07;31;2;2349;1134;1215;15;18;30;43;18;18;18;37;30;21;15;48;51;119;88;167;268;252;250;189;181;142;86;44;25;63;64;21;19;9;0;0;15;109;139;48;170;1395;272;173;28
