ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;DAU10;DAU5;PDAU10;PDAU5
2015;08030831;08;03;08;31;2;15396;16199;7639;11107;49,6;68,6
2015;08040932;08;04;09;32;2;2550;2677;1089;1781;42,7;66,5
2015;08040933;08;04;09;33;2;3748;3833;1957;2675;52,2;69,8
2015;08040934;08;04;09;34;2;2460;2569;1306;1828;53,1;71,2
2015;08041035;08;04;10;35;2;7428;7719;4351;5557;58,6;72,0
2015;08041036;08;04;10;36;2;6318;6566;3958;5168;62,6;78,7
2015;08041037;08;04;10;37;2;8889;9222;4948;6702;55,7;72,7
2015;08041038;08;04;10;38;2;6292;6569;3553;4610;56,5;70,2
2015;08041039;08;04;10;39;2;3455;3658;1120;2069;32,4;56,6
2015;08041040;08;04;10;40;2;7282;7625;3800;5417;52,2;71,0
2015;09010101;09;01;01;01;2;10285;10847;3307;6221;32,2;57,4
2015;09010102;09;01;01;02;2;64;70;12;42;18,8;60,0
2015;09010201;09;01;02;01;2;3724;3960;1598;2582;42,9;65,2
2015;09010202;09;01;02;02;2;6327;6481;3199;4322;50,6;66,7
2015;09010301;09;01;03;01;2;13977;14459;5915;8727;42,3;60,4
2015;09010302;09;01;03;02;2;2679;2804;1645;2206;61,4;78,7
2015;09010401;09;01;04;01;2;7460;7680;4207;5444;56,4;70,9
2015;09010402;09;01;04;02;2;9875;10441;3957;6793;40,1;65,1
2015;09020501;09;02;05;01;2;5658;5923;1383;2700;24,4;45,6
2015;09020502;09;02;05;02;2;13046;13632;4031;7455;30,9;54,7
2015;09020601;09;02;06;01;2;6717;6995;2184;3691;32,5;52,8
2015;09020602;09;02;06;02;2;3281;3414;1980;2538;60,3;74,3
2015;09020701;09;02;07;01;2;605;611;79;82;13,1;13,4
2015;09020702;09;02;07;02;2;14551;15208;6221;9343;42,8;61,4
2015;09020801;09;02;08;01;2;2629;2751;1191;1768;45,3;64,3
2015;09020802;09;02;08;02;2;6537;6944;2534;4026;38,8;58,0
2015;09030901;09;03;09;01;2;11509;12173;6243;8512;54,2;69,9
2015;09030902;09;03;09;02;2;5178;5478;2144;3559;41,4;65,0
2015;09030903;09;03;09;03;2;6856;7308;3060;4789;44,6;65,5
2015;09031001;09;03;10;01;2;11358;11896;6316;8522;55,6;71,6
2015;09031101;09;03;11;01;2;5329;5548;2580;3507;48,4;63,2
2015;09031201;09;03;12;01;2;1624;1699;986;1277;60,7;75,2
2015;09031202;09;03;12;02;2;2220;2333;1237;1640;55,7;70,3
2015;09041301;09;04;13;01;2;13412;13854;7209;9859;53,8;71,2
2015;09041302;09;04;13;02;2;1624;1715;767;1181;47,2;68,9
2015;09041401;09;04;14;01;2;4479;4633;2400;3227;53,6;69,7
2015;09041402;09;04;14;02;2;1336;1391;697;1012;52,2;72,8
2015;09041501;09;04;15;01;2;6394;6776;2015;3768;31,5;55,6
2015;09041601;09;04;16;01;2;6066;6344;3352;4770;55,3;75,2
2015;09051701;09;05;17;01;2;3344;3462;1737;2378;51,9;68,7
2015;09051702;09;05;17;02;2;13138;13783;6253;9226;47,6;66,9
2015;09051801;09;05;18;01;2;8486;8897;4677;6593;55,1;74,1
2015;09051901;09;05;19;01;2;9435;9816;3474;5579;36,8;56,8
2015;09052001;09;05;20;01;2;11565;12027;6275;8544;54,3;71,0
2015;10010101;10;01;01;01;2;4983;5299;1990;3491;39,9;65,9
2015;10010102;10;01;01;02;2;15630;16727;6514;10788;41,7;64,5
2015;10010203;10;01;02;03;2;1135;1197;4;65;0,4;5,4
2015;10010204;10;01;02;04;2;9201;9777;4103;6549;44,6;67,0
2015;10010205;10;01;02;05;2;7363;7791;3084;4744;41,9;60,9
2015;10010206;10;01;02;06;2;15404;16105;6979;10218;45,3;63,4
2015;10010207;10;01;02;07;2;9675;10209;4692;7082;48,5;69,4
2015;10010308;10;01;03;08;2;1916;1998;795;1102;41,5;55,2
2015;10010309;10;01;03;09;2;13193;13768;6756;9783;51,2;71,1
2015;10010310;10;01;03;10;2;16113;16885;8678;11920;53,9;70,6
2015;10010311;10;01;03;11;2;2643;2773;821;1765;31,1;63,6
2015;10020412;10;02;04;12;2;5629;6173;1666;3505;29,6;56,8
2015;10020413;10;02;04;13;2;13528;14257;5063;8453;37,4;59,3
2015;10020414;10;02;04;14;2;1483;1554;485;956;32,7;61,5
2015;10020415;10;02;04;15;2;4696;5033;1663;2840;35,4;56,4
2015;10020416;10;02;04;16;2;4774;5153;1163;2721;24,4;52,8
2015;10020517;10;02;05;17;2;7981;8317;3867;5649;48,5;67,9
2015;10020518;10;02;05;18;2;4419;4721;1728;2825;39,1;59,8
2015;10020519;10;02;05;19;2;4973;5447;1337;2470;26,9;45,3
2015;10020620;10;02;06;20;2;3039;3152;1262;1927;41,5;61,1
2015;10020621;10;02;06;21;2;5245;5603;1664;3013;31,7;53,8
2015;10020622;10;02;06;22;2;7927;8262;3854;5602;48,6;67,8
