ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;Dau10;Dau5;PDAU10;PDAU5
201712;05040934;05;04;09;34;2;3391;3578;1953;2504;57,6;70,0
201712;05040935;05;04;09;35;2;408;433;177;268;43,4;61,9
201712;05040936;05;04;09;36;2;8797;9420;4210;6183;47,9;65,6
201712;05040937;05;04;09;37;2;2033;2130;1184;1649;58,2;77,4
201712;05040938;05;04;09;38;2;3378;3536;1870;2514;55,4;71,1
201712;06010101;06;01;01;01;2;6409;6661;3278;4567;51,1;68,6
201712;06010102;06;01;01;02;2;7961;8315;3534;5210;44,4;62,7
201712;06010103;06;01;01;03;2;5772;6008;2702;4061;46,8;67,6
201712;06010204;06;01;02;04;2;6416;6682;3216;4636;50,1;69,4
201712;06010205;06;01;02;05;2;8821;9224;3982;6110;45,1;66,2
201712;06010206;06;01;02;06;2;7083;7397;3294;4878;46,5;65,9
201712;06010207;06;01;02;07;2;7173;7473;3296;4919;46,0;65,8
201712;06010208;06;01;02;08;2;6168;6440;2713;4032;44,0;62,6
201712;06010209;06;01;02;09;2;8431;8750;3757;5638;44,6;64,4
201712;06010210;06;01;02;10;2;4483;4682;2020;3125;45,1;66,7
201712;06020301;06;02;03;01;2;4597;4786;2304;3200;50,1;66,9
201712;06020302;06;02;03;02;2;5127;5351;2383;3467;46,5;64,8
201712;06020303;06;02;03;03;2;6780;7079;3091;4639;45,6;65,5
201712;06020304;06;02;03;04;2;6343;6609;2893;4450;45,6;67,3
201712;06020305;06;02;03;05;2;10473;11005;4557;6955;43,5;63,2
201712;06020306;06;02;03;06;2;5952;6222;3510;4689;59,0;75,4
201712;06020407;06;02;04;07;2;4171;4421;1992;3149;47,8;71,2
201712;06020408;06;02;04;08;2;6272;6555;3015;4363;48,1;66,6
201712;06020409;06;02;04;09;2;7546;7904;3497;5058;46,3;64,0
201712;06020410;06;02;04;10;2;6556;6834;3474;4813;53,0;70,4
201712;06020411;06;02;04;11;2;7837;8236;4036;5784;51,5;70,2
201712;06030501;06;03;05;01;2;5354;5653;2891;3946;54,0;69,8
201712;06030502;06;03;05;02;2;5201;5408;2174;3386;41,8;62,6
201712;06030503;06;03;05;03;2;10866;11363;5048;7387;46,5;65,0
201712;06030504;06;03;05;04;2;10193;10692;5359;7438;52,6;69,6
201712;06030605;06;03;06;05;2;6439;6718;3108;4469;48,3;66,5
201712;06030606;06;03;06;06;2;4854;5053;2079;3207;42,8;63,5
201712;06030607;06;03;06;07;2;2761;2875;1243;1806;45,0;62,8
201712;06030608;06;03;06;08;2;12185;12947;5164;7981;42,4;61,6
201712;06030609;06;03;06;09;2;10972;11558;5274;7661;48,1;66,3
201712;06030610;06;03;06;10;2;7641;8059;3856;5567;50,5;69,1
201712;06040701;06;04;07;01;2;9259;9821;4339;6391;46,9;65,1
201712;06040702;06;04;07;02;2;4949;5249;2459;3735;49,7;71,2
201712;06040703;06;04;07;03;2;10256;10759;4620;6707;45,0;62,3
201712;06040804;06;04;08;04;2;6980;7302;3838;5283;55,0;72,4
201712;06040805;06;04;08;05;2;4903;5174;2567;3656;52,4;70,7
201712;06040806;06;04;08;06;2;6760;7068;3933;5203;58,2;73,6
201712;06040807;06;04;08;07;2;5405;5655;2492;3796;46,1;67,1
201712;06040808;06;04;08;08;2;4026;4328;1664;2615;41,3;60,4
201712;06040809;06;04;08;09;2;4647;4911;2394;3392;51,5;69,1
201712;06040810;06;04;08;10;2;6450;6781;3037;4429;47,1;65,3
201712;07010101;07;01;01;01;1;9263;9596;3927;6004;42,4;62,6
201712;07010102;07;01;01;02;1;15160;15803;6335;9686;41,8;61,3
201712;07010103;07;01;01;03;1;9624;10008;4354;6306;45,2;63,0
201712;07010104;07;01;01;04;1;12468;13050;5672;8559;45,5;65,6
201712;07020201;07;02;02;01;1;9837;10221;4759;6834;48,4;66,9
201712;07020202;07;02;02;02;1;9364;9733;3779;5916;40,4;60,8
201712;07020203;07;02;02;03;1;16339;17047;7022;10745;43,0;63,0
201712;07020204;07;02;02;04;1;10891;11363;4426;6841;40,6;60,2
201712;07030301;07;03;03;01;1;22579;23668;10775;15729;47,7;66,5
201712;07030302;07;03;03;02;1;8643;9017;4078;5936;47,2;65,8
201712;07030303;07;03;03;03;1;11221;11759;5181;7965;46,2;67,7
201712;07040401;07;04;04;01;2;16297;17212;7710;11584;47,3;67,3
201712;07040402;07;04;04;02;2;2162;2245;843;1303;39,0;58,0
201712;07040403;07;04;04;03;2;21848;22789;9242;14607;42,3;64,1
201712;07040404;07;04;04;04;2;4748;4925;2399;3520;50,5;71,5
201712;07040405;07;04;04;05;2;9918;10360;3983;6487;40,2;62,6
201712;07040406;07;04;04;06;2;3567;3759;994;1935;27,9;51,5
201712;07050501;07;05;05;01;2;14847;15517;6319;9723;42,6;62,7
201712;07050502;07;05;05;02;2;7656;7931;3023;4716;39,5;59,5
201712;07050503;07;05;05;03;2;8470;8773;4093;6075;48,3;69,2
201712;07050504;07;05;05;04;2;5175;5386;2682;3810;51,8;70,7
201712;07050505;07;05;05;05;2;9791;10242;5189;7248;53,0;70,8
201712;07050506;07;05;05;06;2;2109;2206;1246;1598;59,1;72,4
201712;07060601;07;06;06;01;2;9089;9600;4134;6209;45,5;64,7
201712;07060602;07;06;06;02;2;4300;4523;2337;3430;54,3;75,8
201712;07060603;07;06;06;03;2;2713;2911;1332;1895;49,1;65,1
201712;07060604;07;06;06;04;2;13131;13805;6069;8995;46,2;65,2
201712;07070701;07;07;07;01;2;9716;10149;5328;7218;54,8;71,1
201712;07070702;07;07;07;02;2;9853;10320;5055;7136;51,3;69,1
201712;07070703;07;07;07;03;2;6853;7157;3632;5170;53,0;72,2
201712;07070704;07;07;07;04;2;7524;8038;3261;5140;43,3;63,9
201712;07070705;07;07;07;05;2;6449;6707;3753;5033;58,2;75,0
201712;07070706;07;07;07;06;2;3583;3771;1531;2358;42,7;62,5
201712;07070707;07;07;07;07;2;2665;2798;1617;2056;60,7;73,5
201712;08010115;08;01;01;15;1;771;818;344;543;44,6;66,4
201712;08010116;08;01;01;16;1;3286;3414;1292;2095;39,3;61,4
201712;08010117;08;01;01;17;1;14711;15317;4897;8803;33,3;57,5
201712;08010118;08;01;01;18;1;10679;11232;3448;6402;32,3;57,0
201712;08010211;08;01;02;11;1;9153;9542;3073;5329;33,6;55,8
201712;08010212;08;01;02;12;1;6624;7041;2809;4676;42,4;66,4
201712;08010213;08;01;02;13;1;11448;11970;3918;7109;34,2;59,4
201712;08010214;08;01;02;14;1;7374;7703;2553;4359;34,6;56,6
201712;08010301;08;01;03;01;1;25176;26246;9642;15848;38,3;60,4
201712;08010302;08;01;03;02;1;3419;3568;1585;2417;46,4;67,7
201712;08010303;08;01;03;03;1;7716;8093;2708;4607;35,1;56,9
201712;08010404;08;01;04;04;1;21595;22577;7274;12760;33,7;56,5
201712;08010405;08;01;04;05;1;8255;8609;2780;4919;33,7;57,1
201712;08010406;08;01;04;06;1;6256;6654;1950;3828;31,2;57,5
201712;08010407;08;01;04;07;1;733;748;210;409;28,6;54,7
201712;08010508;08;01;05;08;1;4735;5152;2012;3535;42,5;68,6
201712;08010509;08;01;05;09;1;8059;8830;2797;6236;34,7;70,6
201712;08010510;08;01;05;10;1;456;466;80;189;17,5;40,6
201712;08020619;08;02;06;19;2;9689;10271;3559;6034;36,7;58,7
201712;08020620;08;02;06;20;2;8414;8810;3619;5767;43,0;65,5
201712;08020621;08;02;06;21;2;2104;2224;1320;1714;62,7;77,1
201712;08020622;08;02;06;22;2;12969;13526;6511;9568;50,2;70,7
201712;08020623;08;02;06;23;2;1191;1224;574;874;48,2;71,4
