ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;MH_E;MH_EM;MH_EW;MH_E00_01;MH_E01_02;MH_E02_03;MH_E03_05;MH_E05_06;MH_E06_07;MH_E07_08;MH_E08_10;MH_E10_12;MH_E12_14;MH_E14_15;MH_E15_18;MH_E18_21;MH_E21_25;MH_E25_27;MH_E27_30;MH_E30_35;MH_E35_40;MH_E40_45;MH_E45_50;MH_E50_55;MH_E55_60;MH_E60_63;MH_E63_65;MH_E65_67;MH_E67_70;MH_E70_75;MH_E75_80;MH_E80_85;MH_E85_90;MH_E90_95;MH_E95_110;MH_U1;MH_1U6;MH_6U15;MH_15U18;MH_18U25;MH_25U55;MH_55U65;MH_65U80;MH_80U110
202012;10020622;10;02;06;22;2;1516;739;777;15;48;29;46;24;35;9;41;44;21;15;50;31;62;48;119;174;124;127;85;71;64;35;6;18;28;42;41;34;27;3;0;15;147;165;50;93;748;105;129;64
202012;10020623;10;02;06;23;2;915;444;471;18;27;14;25;9;9;16;22;30;18;22;32;20;38;17;31;61;84;69;60;46;46;38;18;9;26;34;30;18;15;9;4;18;75;117;32;58;368;102;99;46
202012;10030724;10;03;07;24;2;1435;809;626;6;15;13;31;12;6;3;24;19;15;13;27;47;242;131;212;166;97;58;43;54;53;42;6;9;3;9;37;30;6;6;0;6;71;80;27;289;761;101;58;42
202012;10030725;10;03;07;25;2;1652;832;820;32;38;53;42;30;24;21;65;28;31;21;54;53;93;51;80;175;125;120;116;79;73;47;35;12;24;23;34;39;24;6;4;32;163;190;54;146;746;155;93;73
202012;10030726;10;03;07;26;2;722;363;359;15;12;13;28;18;11;14;24;27;24;13;20;20;30;7;41;89;78;49;42;31;31;15;3;12;10;6;15;8;9;3;4;15;71;113;20;50;337;49;43;24
202012;10030727;10;03;07;27;2;1239;637;602;19;19;21;47;12;38;16;34;34;44;31;45;26;60;31;49;80;119;103;80;63;67;30;13;12;30;22;55;26;10;3;0;19;99;197;45;86;525;110;119;39
202012;10040828;10;04;08;28;2;740;354;386;7;12;12;25;15;10;18;18;19;28;9;34;13;27;29;27;50;72;59;48;40;47;12;3;19;12;15;31;16;6;3;4;7;64;102;34;40;325;62;77;29
202012;10040829;10;04;08;29;2;429;230;199;10;6;15;6;9;6;6;13;18;3;6;16;3;27;12;27;51;46;28;34;31;11;4;0;3;6;4;18;6;4;0;0;10;36;52;16;30;229;15;31;10
202012;10040830;10;04;08;30;2;571;266;305;3;3;12;24;12;6;3;24;26;17;9;22;13;18;6;18;35;18;50;34;44;24;15;12;18;13;16;42;18;13;0;3;3;51;85;22;31;205;51;89;34
202012;10040931;10;04;09;31;2;908;439;469;9;15;18;21;18;7;9;30;46;15;21;43;34;49;16;38;62;79;87;44;43;64;17;28;3;9;18;25;21;15;4;0;9;72;128;43;83;369;109;55;40
202012;10040932;10;04;09;32;2;519;270;249;4;6;18;20;18;12;3;24;3;12;4;14;6;23;16;25;42;71;58;38;18;18;12;0;3;3;7;18;14;3;3;3;4;62;58;14;29;268;30;31;23
202012;10040933;10;04;09;33;2;1233;617;616;15;21;21;58;25;21;25;42;38;31;6;47;22;54;28;31;114;112;113;83;62;60;32;19;16;18;26;55;23;9;3;3;15;125;163;47;76;543;111;115;38
202012;11010101;11;01;01;01;2;84;51;33;3;3;6;0;3;0;0;3;0;0;0;0;3;3;0;12;9;9;0;9;6;6;3;3;0;3;0;0;0;0;0;0;3;12;3;0;6;45;12;3;0
202012;11010102;11;01;01;02;2;193;105;88;3;3;3;6;3;3;3;3;9;0;0;6;0;12;3;15;9;22;21;13;18;9;6;8;0;3;6;3;3;0;0;0;3;15;18;6;12;101;23;12;3
202012;11010103;11;01;01;03;2;728;396;332;39;15;18;38;16;15;15;26;28;29;12;24;43;67;26;53;59;40;66;29;28;14;3;7;6;0;0;12;0;0;0;0;39;87;125;24;110;301;24;18;0
202012;11010204;11;01;02;04;2;2976;1486;1490;52;79;80;151;46;55;60;104;108;92;50;122;85;137;90;147;316;261;191;174;123;120;78;51;50;38;56;26;22;6;3;3;52;356;469;122;222;1302;249;170;34
202012;11010205;11;01;02;05;2;2377;1204;1173;28;55;47;111;43;47;33;100;95;88;45;117;69;94;83;103;180;219;174;149;128;87;69;44;33;44;31;21;34;0;6;0;28;256;408;117;163;1036;200;129;40
202012;11010206;11;01;02;06;2;1733;867;866;21;43;36;79;34;30;28;56;41;42;32;52;46;103;73;125;183;164;127;74;93;81;30;15;25;9;37;27;15;6;6;0;21;192;229;52;149;839;126;98;27
202012;11010207;11;01;02;07;2;2212;1187;1025;35;51;60;130;55;34;42;71;67;60;27;70;57;148;94;135;245;213;158;127;52;75;53;21;22;28;31;16;18;14;3;0;35;296;301;70;205;1024;149;97;35
202012;11010308;11;01;03;08;2;3570;1751;1819;52;64;63;166;78;66;74;139;125;120;63;152;76;160;106;177;329;310;250;226;203;174;96;50;45;47;42;55;23;27;9;3;52;371;587;152;236;1601;320;189;62
202012;11010309;11;01;03;09;2;2768;1444;1324;37;62;67;140;52;59;64;93;96;86;36;115;90;138;88;152;254;232;201;153;139;136;58;37;33;46;24;25;38;11;6;0;37;321;434;115;228;1219;231;128;55
202012;11010310;11;01;03;10;2;1267;675;592;32;33;18;49;28;18;15;30;36;27;18;52;23;87;62;103;146;124;77;43;49;41;23;25;19;21;26;21;6;6;9;0;32;128;144;52;110;604;89;87;21
202012;11020411;11;02;04;11;2;3074;1567;1507;54;72;89;177;58;86;74;116;121;74;40;119;75;148;130;236;391;310;183;157;145;66;36;13;10;16;27;25;19;3;4;0;54;396;511;119;223;1552;115;78;26
202012;11020412;11;02;04;12;2;1616;903;713;31;39;25;52;29;28;17;55;36;37;18;68;37;138;80;84;179;129;155;86;64;77;31;26;9;15;16;24;19;6;6;0;31;145;191;68;175;777;134;64;31
202012;11020513;11;02;05;13;2;819;409;410;12;21;21;31;12;27;21;52;37;51;6;39;34;29;19;47;84;77;37;32;15;9;16;10;6;0;15;26;12;6;15;0;12;85;194;39;63;311;35;47;33
202012;11020514;11;02;05;14;2;2655;1434;1221;63;69;61;135;42;34;49;70;84;76;32;100;90;172;116;225;373;258;183;127;98;62;25;26;6;12;12;26;13;10;3;3;63;307;345;100;262;1380;113;56;29
202012;11020515;11;02;05;15;2;4494;2224;2270;61;95;104;183;83;80;93;173;121;124;67;172;148;250;132;299;486;399;317;281;203;197;92;46;42;51;47;68;43;24;10;3;61;465;658;172;398;2117;335;208;80
202012;11020516;11;02;05;16;2;844;434;410;10;30;28;33;17;15;10;28;28;18;9;24;23;35;33;44;101;80;65;54;34;42;22;3;3;10;9;18;6;6;6;0;10;108;108;24;58;411;67;40;18
202012;11030617;11;03;06;17;2;2198;1124;1074;36;50;29;75;37;36;48;79;69;56;26;81;74;115;97;152;267;199;142;149;91;85;51;20;15;9;30;26;39;6;9;0;36;191;314;81;189;1097;156;80;54
202012;11030618;11;03;06;18;2;4960;2553;2407;69;83;75;130;66;50;62;91;118;95;41;145;220;470;293;449;655;451;304;261;165;195;82;33;38;56;53;88;73;36;7;6;69;354;457;145;690;2578;310;235;122
202012;11030619;11;03;06;19;2;3811;1958;1853;49;76;81;128;69;52;49;116;87;89;46;108;83;227;162;275;502;381;279;225;215;130;92;60;48;42;46;35;42;6;11;0;49;354;439;108;310;2039;282;171;59
202012;11030720;11;03;07;20;2;3600;2376;1224;38;47;45;62;34;22;36;48;43;33;11;43;121;418;282;398;550;355;296;194;209;130;59;36;13;31;9;12;9;6;10;0;38;188;193;43;539;2284;225;65;25
202012;11030721;11;03;07;21;2;6832;3562;3270;126;100;101;214;95;87;66;137;135;118;65;148;168;593;398;625;924;689;502;373;311;256;177;83;64;59;61;67;47;30;10;3;126;510;608;148;761;3822;516;251;90
202012;11030824;11;03;08;24;2;3763;1928;1835;43;66;65;118;61;55;50;92;106;96;39;109;114;346;221;284;456;314;249;177;169;174;91;35;24;41;56;44;49;19;0;0;43;310;438;109;460;1870;300;165;68
202012;11040925;11;04;09;25;2;1043;525;518;13;24;24;49;22;7;16;15;6;9;3;31;28;56;59;94;198;128;85;52;43;37;13;3;9;3;3;10;3;0;0;0;13;119;56;31;84;659;53;25;3
202012;11040926;11;04;09;26;2;7406;3797;3609;133;141;158;231;98;103;88;163;137;145;64;170;160;494;390;682;1246;844;576;410;241;226;104;54;69;93;74;53;40;16;3;0;133;628;700;170;654;4389;384;289;59
202012;11041022;11;04;10;22;2;2133;1171;962;38;31;37;28;28;29;24;41;59;47;18;72;52;162;134;202;342;192;146;124;88;72;26;24;21;36;10;24;17;9;0;0;38;124;218;72;214;1228;122;91;26
202012;11041023;11;04;10;23;2;2506;1283;1223;46;61;58;113;39;33;37;88;76;71;38;88;53;142;102;175;313;231;193;123;117;94;49;31;28;15;23;21;23;25;0;0;46;271;343;88;195;1254;174;87;48
202012;11041027;11;04;10;27;2;995;512;483;9;20;10;38;16;15;19;27;24;22;12;37;35;57;42;80;129;98;75;40;47;57;9;15;7;12;18;6;6;6;4;3;9;84;119;37;92;511;81;43;19
202012;11041128;11;04;11;28;2;7772;3818;3954;135;172;177;299;122;107;98;182;161;142;84;236;221;624;431;737;858;727;459;377;276;300;151;81;83;63;102;146;118;65;28;10;135;770;774;236;845;3865;532;394;221
202012;11051229;11;05;12;29;2;962;470;492;19;22;32;54;24;15;12;46;25;31;3;35;31;40;37;64;114;95;88;49;49;23;15;3;3;3;0;12;6;12;0;0;19;132;132;35;71;496;41;18;18
202012;11051330;11;05;13;30;2;2345;1352;993;39;46;58;79;31;27;24;31;32;33;12;38;48;290;244;344;319;234;96;86;58;42;15;12;15;18;15;19;24;13;3;0;39;214;159;38;338;1381;69;67;40
202012;11051331;11;05;13;31;2;1410;731;679;21;31;33;52;18;30;25;43;33;45;21;38;28;86;55;84;180;98;123;85;49;66;28;21;6;13;16;34;24;18;6;0;21;134;197;38;114;674;115;69;48
202012;11051332;11;05;13;32;2;1088;533;555;12;10;13;45;19;15;27;42;38;33;18;32;28;63;45;89;121;110;88;78;62;24;12;3;11;13;6;19;9;3;0;0;12;87;173;32;91;593;39;49;12
202012;12103115;12;10;31;15;2;3446;1800;1646;61;59;43;115;27;57;37;80;79;67;28;90;76;187;138;223;362;286;297;280;214;183;97;51;50;45;94;59;46;9;3;3;61;244;348;90;263;1800;331;248;61
202012;12103116;12;10;31;16;2;5025;2668;2357;72;84;82;155;85;73;81;136;132;160;88;201;162;262;189;304;522;442;392;384;304;241;106;47;60;70;106;40;28;11;6;0;72;406;670;201;424;2537;394;276;45
202012;12103117;12;10;31;17;2;6043;3153;2890;82;107;120;200;90;93;73;177;148;152;79;235;176;290;228;406;660;554;448;401;339;317;139;97;83;98;133;52;45;17;4;0;82;517;722;235;466;3036;553;366;66
202012;12103218;12;10;32;18;2;6520;3458;3062;71;114;94;206;91;92;96;179;154;142;73;210;185;440;298;484;709;568;433;411;410;334;152;98;58;107;153;64;69;19;3;3;71;505;736;210;625;3313;584;382;94
202012;12103219;12;10;32;19;2;4188;2193;1995;68;69;86;135;61;66;60;122;104;96;40;138;76;235;132;312;470;407;296;302;242;200;98;58;64;53;92;73;22;3;8;0;68;351;488;138;311;2161;356;282;33
202012;12103220;12;10;32;20;2;1515;795;720;27;34;28;53;16;13;12;28;34;36;18;28;32;65;54;91;177;145;124;80;110;83;43;25;30;35;45;26;17;3;0;3;27;131;141;28;97;781;151;136;23
202012;12214125;12;21;41;25;2;2612;1541;1071;32;44;40;75;31;40;34;68;69;69;18;89;57;132;101;146;254;235;256;216;179;130;55;33;35;36;83;21;30;4;0;0;32;190;298;89;189;1387;218;175;34
202012;12214126;12;21;41;26;2;3329;1648;1681;50;63;66;103;60;38;37;90;86;76;44;127;98;179;86;152;293;261;260;244;204;189;110;51;61;82;107;45;49;6;12;0;50;292;371;127;277;1500;350;295;67
202012;12214421;12;21;44;21;2;1099;589;510;15;21;25;28;18;26;3;37;21;28;12;31;18;64;33;79;115;111;83;88;62;71;40;12;14;12;21;7;4;0;0;0;15;92;127;31;82;571;123;54;4
202012;12214422;12;21;44;22;2;4990;2599;2391;58;88;92;156;79;82;88;127;140;164;82;231;167;284;194;252;443;417;365;322;317;246;122;81;58;78;118;72;48;16;3;0;58;415;683;231;451;2310;449;326;67
202012;12214423;12;21;44;23;2;2444;1256;1188;36;32;34;75;41;42;30;67;45;56;37;82;58;106;89;116;232;234;196;174;134;153;75;47;40;50;74;43;20;22;4;0;36;182;277;82;164;1175;275;207;46
202012;12214424;12;21;44;24;2;5976;3171;2805;77;100;96;183;106;98;75;169;176;137;97;209;218;369;205;335;585;495;474;437;391;322;129;79;76;96;105;70;49;15;0;3;77;485;752;209;587;2922;530;347;67
202012;12214527;12;21;45;27;2;2657;1303;1354;41;44;51;70;30;34;33;46;74;60;27;67;57;99;99;163;259;244;190;196;192;129;84;36;43;55;92;59;33;32;15;3;41;195;274;67;156;1343;249;249;83
202012;12214528;12;21;45;28;2;105;69;36;0;0;3;0;0;0;3;3;0;3;0;25;18;7;3;9;19;0;3;0;0;3;0;0;0;0;3;3;0;0;0;0;0;3;9;25;25;34;3;6;0
202012;12224229;12;22;42;29;2;854;407;447;6;14;12;25;12;15;16;28;19;42;18;57;39;18;9;31;49;32;64;64;84;56;26;13;18;10;31;21;19;3;3;0;6;63;138;57;57;333;95;80;25
202012;12224230;12;22;42;30;2;2584;1235;1349;18;43;39;96;37;42;31;96;88;99;35;118;79;98;60;76;152;164;174;179;208;158;65;54;67;81;101;68;43;12;3;0;18;215;391;118;177;1013;277;317;58
202012;12231101;12;23;11;01;2;2555;1256;1299;24;40;48;85;54;28;44;69;86;79;42;116;53;101;46;105;197;185;143;190;201;156;84;29;41;70;103;76;34;19;4;3;24;227;348;116;154;1067;269;290;60
202012;12231102;12;23;11;02;2;2307;1058;1249;30;25;52;87;36;42;45;78;84;86;31;125;54;73;44;63;112;154;162;185;119;180;78;40;47;56;84;80;31;13;8;3;30;200;366;125;127;839;298;267;55
202012;12301203;12;30;12;03;2;4760;2641;2119;55;64;78;148;68;50;68;118;121;96;34;135;168;295;192;324;461;425;357;336;290;235;129;74;73;102;111;91;34;19;9;0;55;358;487;135;463;2385;438;377;62
202012;12301204;12;30;12;04;2;1578;793;785;16;15;34;47;27;40;19;49;43;41;27;75;53;85;53;77;137;104;102;123;89;96;52;14;15;23;52;33;19;15;3;0;16;123;219;75;138;685;162;123;37
202012;12301205;12;30;12;05;2;983;495;488;17;18;16;37;15;12;15;27;27;29;16;39;32;62;22;41;74;67;76;77;85;40;24;21;6;25;29;16;9;6;3;0;17;86;126;39;94;442;85;76;18
202012;12301206;12;30;12;06;2;884;441;443;12;3;15;33;12;19;18;41;37;34;23;42;12;29;16;26;43;80;73;76;45;46;22;21;19;21;42;12;9;0;3;0;12;63;172;42;41;359;89;94;12
202012;12302107;12;30;21;07;2;1320;674;646;12;15;21;48;15;12;18;42;39;40;15;63;36;63;32;60;96;97;89;105;107;84;32;15;30;36;38;28;28;4;0;0;12;99;166;63;99;586;131;132;32
202012;12302108;12;30;21;08;2;6741;3377;3364;100;128;103;265;122;139;153;229;238;257;134;387;217;311;184;297;534;490;516;470;388;319;150;82;91;111;148;97;55;19;0;7;100;618;1150;387;528;2879;551;447;81
202012;12302109;12;30;21;09;2;6118;3075;3043;85;114;114;246;127;125;111;266;242;250;115;323;185;251;129;266;483;500;481;411;336;298;156;76;72;105;91;73;48;33;6;0;85;601;1109;323;436;2606;530;341;87
202012;12302110;12;30;21;10;2;6157;3133;3024;83;97;121;208;144;111;122;279;298;246;126;337;239;298;153;270;489;435;425;413;381;279;138;88;75;74;106;62;27;19;7;7;83;570;1182;337;537;2566;505;317;60
202012;12302211;12;30;22;11;2;991;496;495;9;13;12;22;16;6;9;18;12;21;18;40;20;52;29;47;94;58;44;77;77;88;42;27;24;25;40;16;16;10;3;6;9;63;84;40;72;426;157;105;35
202012;12302212;12;30;22;12;2;2958;1529;1429;43;74;70;137;64;67;70;120;122;102;69;145;114;143;81;133;216;251;221;181;146;127;54;38;33;47;43;19;12;13;3;0;43;345;550;145;257;1229;219;142;28
202012;12304313;12;30;43;13;2;1868;977;891;35;25;43;65;26;24;22;39;42;32;34;48;36;115;97;151;195;139;142;127;117;93;54;23;32;30;45;24;10;3;0;0;35;159;193;48;151;968;170;131;13
202012;12304314;12;30;43;14;2;1570;730;840;12;25;21;36;18;12;21;52;40;41;13;50;19;77;44;94;129;134;116;123;118;99;37;23;39;42;51;57;18;6;3;0;12;100;179;50;96;758;159;189;27
