"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"E_A";"E_AM";"E_AW";"E_A00_01";"E_A01_02";"E_A02_03";"E_A03_05";"E_A05_06";"E_A06_07";"E_A07_08";"E_A08_10";"E_A10_12";"E_A12_14";"E_A14_15";"E_A15_18";"E_A18_21";"E_A21_25";"E_A25_27";"E_A27_30";"E_A30_35";"E_A35_40";"E_A40_45";"E_A45_50";"E_A50_55";"E_A55_60";"E_A60_63";"E_A63_65";"E_A65_67";"E_A67_70";"E_A70_75";"E_A75_80";"E_A80_85";"E_A85_90";"E_A90_95";"E_A95_110";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110"
"202512";"08100520";"08";"10";"05";"20";2356;1281;1075;12;12;6;37;16;16;18;29;29;45;18;30;82;140;103;185;285;251;208;162;170;169;88;46;38;36;50;33;27;15;0;0;12;71;155;30;222;1364;303;157;42
"202512";"08100521";"08";"10";"05";"21";3016;1623;1393;3;18;15;29;16;16;23;38;47;28;16;55;62;115;67;151;306;318;267;294;320;250;136;74;55;55;94;63;52;30;3;0;3;78;168;55;177;1723;460;267;85
"202512";"08200622";"08";"20";"06";"22";2797;1632;1165;9;15;25;44;28;22;27;53;54;49;21;49;105;201;123;238;351;306;225;208;167;187;81;22;36;42;39;25;16;26;0;3;9;112;226;49;306;1618;290;142;45
"202512";"08200623";"08";"20";"06";"23";2008;1115;893;16;15;11;15;11;18;18;42;43;51;25;95;101;138;76;134;226;213;182;144;139;81;61;21;25;33;31;27;13;3;0;0;16;52;197;95;239;1114;163;116;16
"202512";"08200624";"08";"20";"06";"24";2745;1463;1282;13;15;15;27;19;18;14;18;39;27;14;49;74;194;148;200;352;333;255;214;184;174;65;40;59;41;48;52;28;13;3;0;13;76;130;49;268;1686;279;200;44
"202512";"08200725";"08";"20";"07";"25";387;216;171;3;0;4;0;0;6;0;0;4;3;0;0;0;31;20;18;39;47;28;33;25;37;9;12;9;9;16;12;10;6;6;0;3;4;13;0;31;210;58;46;22
"202512";"08200726";"08";"20";"07";"26";1075;563;512;6;6;0;18;12;3;15;12;7;6;6;17;40;77;51;60;154;118;84;81;85;61;37;16;13;28;18;29;12;3;0;0;6;36;49;17;117;633;114;88;15
"202512";"08200727";"08";"20";"07";"27";1489;788;701;3;7;10;15;6;6;3;27;21;19;3;21;31;68;64;118;233;171;152;113;105;54;35;41;25;30;33;33;18;15;6;3;3;38;79;21;99;956;130;121;42
"202512";"08200728";"08";"20";"07";"28";191;87;104;0;0;0;4;0;0;0;0;3;4;0;3;3;0;4;14;19;22;20;9;16;30;0;7;0;9;9;8;7;0;0;0;0;4;7;3;3;104;37;26;7
"202512";"08200729";"08";"20";"07";"29";286;133;153;3;0;0;0;3;0;0;0;3;7;3;4;6;9;12;21;47;30;12;22;9;35;13;6;3;3;9;19;3;0;0;4;3;3;13;4;15;153;54;34;7
"202512";"08200730";"08";"20";"07";"30";692;360;332;0;6;7;4;3;0;0;12;6;6;0;11;10;52;32;57;73;65;48;69;62;29;32;18;4;18;18;25;3;12;6;4;0;20;24;11;62;406;79;65;25
"202512";"08200831";"08";"20";"08";"31";1278;660;618;3;10;0;6;6;9;6;12;13;19;10;22;26;68;47;97;158;139;125;113;97;90;43;19;9;21;41;31;32;3;3;0;3;22;69;22;94;776;152;102;38
"202512";"08200832";"08";"20";"08";"32";2647;1339;1308;25;30;24;54;31;32;27;73;59;48;16;72;79;132;111;175;291;275;258;206;170;154;79;38;37;39;37;33;21;18;3;0;25;139;255;72;211;1486;271;146;42
"202512";"08200833";"08";"20";"08";"33";2803;1464;1339;18;4;19;28;10;15;27;53;42;17;27;62;109;205;177;281;345;277;234;192;175;161;73;33;34;47;65;36;18;9;7;3;18;61;181;62;314;1681;267;182;37
"202512";"08300934";"08";"30";"09";"34";3041;1543;1498;9;22;19;28;17;11;18;34;32;32;24;52;65;126;100;200;331;318;257;252;251;216;144;71;65;89;110;52;62;28;6;0;9;86;151;52;191;1709;431;316;96
"202512";"08300935";"08";"30";"09";"35";1831;930;901;6;9;12;16;13;6;0;33;12;16;9;28;27;89;73;135;252;191;145;155;137;144;65;42;37;48;50;48;20;7;6;0;6;50;76;28;116;1088;251;183;33
"202512";"08301036";"08";"30";"10";"36";1930;942;988;3;20;21;30;15;23;32;36;30;41;22;63;55;84;54;112;193;190;174;147;155;140;72;36;36;28;31;37;21;9;13;7;3;86;184;63;139;1025;248;132;50
"202512";"08301037";"08";"30";"10";"37";2750;1376;1374;8;7;9;33;12;15;12;34;25;25;18;42;45;102;76;127;335;281;270;243;245;223;134;67;49;83;87;63;34;34;6;6;8;61;129;42;147;1577;424;282;80
"202512";"08401138";"08";"40";"11";"38";511;256;255;9;3;9;0;6;3;4;10;16;9;6;12;15;25;3;37;49;58;63;46;43;24;19;3;4;6;13;7;6;3;0;0;9;18;48;12;40;299;46;30;9
"202512";"08401139";"08";"40";"11";"39";799;393;406;0;6;0;6;7;3;0;15;9;3;12;30;15;25;36;75;71;79;75;81;61;64;21;13;6;18;13;30;9;6;10;0;0;19;42;30;40;478;98;67;25
"202512";"08401140";"08";"40";"11";"40";504;260;244;0;3;0;9;7;0;6;3;6;10;0;13;9;42;21;39;62;44;42;30;29;37;28;16;15;12;12;3;3;3;0;0;0;19;25;13;51;267;81;42;6
"202512";"08401241";"08";"40";"12";"41";1656;894;762;6;13;12;18;16;6;3;25;21;22;6;34;65;102;86;118;172;147;138;137;161;92;55;30;6;25;34;37;40;17;12;0;6;59;83;34;167;959;177;102;69
"202512";"08401242";"08";"40";"12";"42";973;520;453;6;6;3;19;9;3;14;14;15;13;4;20;21;79;37;42;101;98;91;76;65;50;43;15;24;9;31;23;17;15;7;3;6;37;63;20;100;510;108;87;42
"202512";"08401243";"08";"40";"12";"43";1758;975;783;10;9;3;32;12;12;9;13;24;25;9;31;59;121;70;117;226;197;140;146;159;98;47;25;18;37;43;29;25;9;3;0;10;56;92;31;180;1055;170;127;37
"202512";"08401244";"08";"40";"12";"44";782;392;390;6;3;3;7;6;3;3;18;6;9;3;6;29;25;21;44;74;57;97;72;63;55;36;15;15;19;31;25;12;13;0;6;6;19;42;6;54;428;106;90;31
"202512";"08401245";"08";"40";"12";"45";435;188;247;0;3;3;6;3;0;6;12;7;3;0;3;22;12;15;21;40;37;37;33;54;50;6;6;3;9;10;15;6;10;3;0;0;15;28;3;34;237;62;37;19
"202512";"08401246";"08";"40";"12";"46";1132;546;586;0;11;4;12;3;18;8;15;12;25;16;24;38;50;36;68;122;83;93;115;95;84;51;16;16;25;31;30;19;6;6;0;0;30;94;24;88;612;151;102;31
"202512";"09100101";"09";"10";"01";"01";2978;1542;1436;4;17;13;28;9;8;12;20;30;12;13;38;64;162;124;256;513;495;386;238;202;124;57;36;15;22;36;17;15;6;6;0;4;67;95;38;226;2214;217;90;27
"202512";"09100202";"09";"10";"02";"02";603;313;290;3;0;6;3;6;0;0;3;6;9;3;3;16;40;31;46;83;92;72;56;47;44;9;6;4;3;9;3;0;0;0;0;3;15;21;3;56;427;59;19;0
"202512";"09100203";"09";"10";"02";"03";1847;1048;799;3;12;13;22;9;12;15;19;42;13;6;21;59;176;155;218;393;250;144;77;71;51;21;12;6;13;6;4;0;4;0;0;3;56;107;21;235;1308;84;29;4
"202512";"09100304";"09";"10";"03";"04";1906;1015;891;16;9;18;30;6;6;14;27;19;20;3;27;55;121;106;199;388;318;165;99;64;70;30;19;15;24;22;3;7;3;3;0;16;63;89;27;176;1339;119;64;13
"202512";"09100305";"09";"10";"03";"05";851;460;391;9;3;6;14;14;6;0;6;6;7;0;7;15;51;37;87;175;160;83;52;47;10;22;9;6;7;6;6;0;0;0;0;9;37;25;7;66;641;41;25;0
"202512";"09100306";"09";"10";"03";"06";648;338;310;3;6;12;12;12;19;10;32;15;16;12;34;19;25;9;31;52;65;46;45;42;43;21;3;10;10;3;13;15;10;3;0;3;42;104;34;44;290;67;36;28
"202512";"09100407";"09";"10";"04";"07";1188;643;545;12;20;18;30;6;17;22;18;21;15;11;33;40;57;72;93;201;203;100;71;19;40;12;10;9;13;6;10;6;3;0;0;12;74;104;33;97;759;62;38;9
"202512";"09100408";"09";"10";"04";"08";1519;744;775;16;17;18;27;21;15;9;38;30;22;13;40;47;97;72;131;238;217;151;94;68;45;18;19;15;17;18;3;0;3;0;0;16;83;127;40;144;971;82;53;3
"202512";"09100409";"09";"10";"04";"09";832;429;403;9;6;3;27;14;12;9;13;6;9;0;25;47;56;39;80;124;94;60;78;45;18;15;6;6;0;3;13;12;0;3;0;9;50;49;25;103;520;39;22;15
"202512";"09200510";"09";"20";"05";"10";2813;1578;1235;16;27;28;63;30;22;28;47;35;36;12;59;137;279;195;311;520;357;204;140;88;66;37;19;15;9;24;6;0;3;0;0;16;148;180;59;416;1815;122;54;3
"202512";"09200511";"09";"20";"05";"11";3060;1650;1410;21;12;30;56;21;35;39;58;60;41;40;81;114;280;214;302;541;338;261;146;125;85;70;19;19;22;15;12;0;0;0;3;21;119;273;81;394;1927;174;68;3
"202512";"09200512";"09";"20";"05";"12";1424;768;656;13;6;10;26;11;12;11;37;24;18;9;21;97;267;105;145;214;163;87;54;49;18;3;9;3;3;0;6;0;3;0;0;13;53;111;21;364;817;30;12;3
"202512";"09200613";"09";"20";"06";"13";3733;2100;1633;25;33;33;85;38;40;28;59;71;48;19;82;133;332;217;417;706;513;326;200;132;81;35;12;13;18;24;7;3;3;0;0;25;189;265;82;465;2511;128;62;6
"202512";"09200614";"09";"20";"06";"14";713;392;321;3;15;12;25;20;11;3;13;6;6;3;32;12;53;36;53;139;102;51;33;27;28;9;9;0;0;6;0;3;3;0;0;3;72;42;32;65;441;46;6;6
"202512";"09200715";"09";"20";"07";"15";1615;883;732;6;18;15;29;7;16;10;19;16;16;6;17;65;237;137;198;282;220;130;57;54;24;15;6;0;3;3;3;3;3;0;0;6;69;83;17;302;1078;45;9;6
"202512";"09200716";"09";"20";"07";"16";2261;1228;1033;15;25;15;47;18;19;21;32;51;38;16;87;166;272;168;238;351;232;143;104;66;41;33;6;18;22;10;7;0;0;0;0;15;105;177;87;438;1302;80;57;0
"202512";"09200717";"09";"20";"07";"17";2272;1252;1020;19;19;38;46;19;21;15;50;25;32;18;47;94;200;133;254;393;264;194;121;86;82;32;6;13;12;13;19;0;0;4;3;19;122;161;47;294;1445;120;57;7
"202512";"09200818";"09";"20";"08";"18";1055;543;512;10;6;6;21;3;7;3;12;9;15;3;12;12;101;54;163;231;160;95;37;27;34;13;3;3;3;9;3;0;0;0;0;10;36;49;12;113;767;50;18;0
"202512";"09200819";"09";"20";"08";"19";2170;1158;1012;9;13;21;37;15;25;25;62;50;39;28;68;103;193;100;157;278;260;199;131;101;84;36;36;21;13;33;23;10;0;0;0;9;86;229;68;296;1226;156;90;10
"202512";"09300920";"09";"30";"09";"20";1722;866;856;17;3;18;23;24;17;13;37;38;49;15;32;54;102;69;99;232;243;183;125;116;71;30;24;19;15;15;19;14;3;0;3;17;68;169;32;156;1067;125;68;20
"202512";"09300921";"09";"30";"09";"21";527;277;250;7;0;6;15;11;6;0;21;9;18;6;40;18;52;9;44;51;65;37;31;27;25;9;7;3;3;4;0;0;3;0;0;7;32;60;40;70;264;41;10;3
"202512";"09300922";"09";"30";"09";"22";1127;555;572;19;24;19;38;18;18;20;42;43;18;13;28;35;57;44;65;149;125;81;69;45;36;25;30;12;21;16;17;0;0;0;0;19;99;154;28;92;578;91;66;0
"202512";"09300923";"09";"30";"09";"23";2075;995;1080;35;42;44;63;37;45;39;55;63;83;24;91;105;103;80;140;236;220;189;114;103;73;18;19;16;6;16;3;7;6;0;0;35;186;309;91;208;1082;110;41;13
"202512";"09301024";"09";"30";"10";"24";697;340;357;6;13;3;35;9;7;13;18;7;6;3;12;29;50;39;60;111;94;46;39;37;24;15;0;12;3;0;3;3;0;0;0;6;60;54;12;79;426;39;18;3
"202512";"09301025";"09";"30";"10";"25";1892;1095;797;24;12;23;42;18;21;22;46;38;45;6;60;95;164;75;150;251;220;184;120;101;87;29;16;9;6;16;3;6;0;3;0;24;95;178;60;259;1101;132;34;9
"202512";"09301126";"09";"30";"11";"26";1229;618;611;21;12;19;25;4;18;18;21;16;19;6;29;19;64;30;95;220;230;149;69;43;40;10;9;9;15;9;0;4;3;3;0;21;60;98;29;83;836;59;33;10
"202512";"09301227";"09";"30";"12";"27";82;33;49;0;0;0;0;0;0;0;0;0;0;4;7;0;3;4;0;10;15;12;6;9;3;3;3;0;0;3;0;0;0;0;0;0;0;4;7;3;56;9;3;0
"202512";"09301228";"09";"30";"12";"28";209;121;88;7;0;0;6;0;3;0;0;0;3;0;3;0;25;6;21;21;24;19;12;13;15;10;6;3;6;0;6;0;0;0;0;7;6;6;3;25;116;31;15;0
"202512";"09401329";"09";"40";"13";"29";1434;762;672;20;22;23;41;18;19;7;40;37;22;10;25;53;90;79;105;215;227;111;74;55;43;18;16;9;18;12;7;12;3;3;0;20;104;135;25;143;866;77;46;18
"202512";"09401330";"09";"40";"13";"30";105;42;63;0;0;0;0;0;0;6;3;0;7;3;0;0;12;0;3;15;12;16;0;12;0;0;0;3;3;7;3;0;0;0;0;0;0;19;0;12;58;0;16;0
"202512";"09401431";"09";"40";"14";"31";909;464;445;15;21;14;47;15;22;27;36;38;30;22;50;55;29;21;33;99;86;86;56;40;27;4;9;6;6;9;3;3;0;0;0;15;97;175;50;84;421;40;24;3
"202512";"09401432";"09";"40";"14";"32";217;97;120;6;0;6;6;3;0;6;14;6;12;3;3;3;10;3;19;25;36;3;19;25;3;3;0;3;0;0;0;0;0;0;0;6;15;41;3;13;130;6;3;0
"202512";"09401433";"09";"40";"14";"33";424;201;223;3;9;3;3;3;0;3;6;9;6;9;12;24;27;29;31;49;31;52;37;33;13;10;3;3;0;0;7;9;0;0;0;3;18;33;12;51;262;26;10;9
"202512";"09401534";"09";"40";"15";"34";1502;779;723;7;25;21;48;16;16;22;52;40;52;21;61;52;87;37;93;210;167;144;103;66;60;37;16;16;14;13;6;0;0;0;0;7;110;203;61;139;820;113;49;0
"202512";"09401635";"09";"40";"16";"35";391;192;199;0;0;6;3;9;3;0;4;9;9;0;15;3;18;12;15;37;46;64;30;24;22;13;15;9;9;7;3;3;3;0;0;0;18;25;15;21;228;50;28;6
"202512";"09501736";"09";"50";"17";"36";417;246;171;0;6;0;9;3;0;0;13;9;3;0;15;20;22;13;30;43;63;47;35;35;21;3;6;3;6;9;0;3;0;0;0;0;18;25;15;42;266;30;18;3
"202512";"09501737";"09";"50";"17";"37";937;486;451;3;0;13;18;4;13;10;10;16;18;6;40;41;55;49;69;136;116;99;55;59;28;22;15;6;10;9;10;4;3;0;0;3;35;73;40;96;583;65;35;7
"202512";"09501838";"09";"50";"18";"38";1057;547;510;16;11;12;21;21;9;15;19;16;12;3;38;47;50;36;78;172;174;102;70;38;33;12;9;10;0;22;8;0;3;0;0;16;65;74;38;97;670;54;40;3
"202512";"09501939";"09";"50";"19";"39";1283;647;636;15;12;12;25;13;18;12;28;30;19;7;30;31;60;82;126;209;192;131;70;50;33;20;6;6;12;16;9;0;9;0;0;15;62;114;30;91;860;59;43;9
"202512";"09501940";"09";"50";"19";"40";505;262;243;3;6;13;10;15;7;7;7;3;3;6;6;16;28;26;54;93;56;53;35;12;13;12;3;3;12;0;0;3;0;0;0;3;44;33;6;44;329;28;15;3
"202512";"09501941";"09";"50";"19";"41";405;203;202;3;9;0;15;0;6;6;6;6;10;3;6;9;19;15;32;81;78;43;15;3;12;6;3;0;9;3;4;3;0;0;0;3;24;37;6;28;267;21;16;3
"202512";"09502042";"09";"50";"20";"42";622;332;290;0;15;9;6;9;10;3;7;6;6;3;10;15;44;28;47;152;122;55;33;18;3;0;6;3;0;6;3;0;3;0;0;0;39;35;10;59;455;9;12;3
"202512";"09502043";"09";"50";"20";"43";753;390;363;9;14;6;12;9;3;0;24;16;9;3;22;26;34;28;62;104;102;78;42;51;36;21;9;6;12;6;6;3;0;0;0;9;41;55;22;60;467;66;30;3
"202512";"10100101";"10";"10";"01";"01";1361;675;686;7;12;21;47;22;15;29;44;42;38;10;49;35;74;44;81;157;151;110;100;80;75;35;17;17;13;21;12;3;0;0;0;7;102;178;49;109;723;127;63;3
"202512";"10100102";"10";"10";"01";"02";1021;540;481;12;16;15;30;9;13;15;21;25;27;10;24;46;37;40;64;140;132;92;67;57;53;24;6;15;16;12;0;0;3;0;0;12;70;111;24;83;592;83;43;3
"202512";"10100103";"10";"10";"01";"03";1655;908;747;19;18;17;21;20;20;12;33;32;25;12;39;63;137;77;136;221;167;137;91;100;80;48;20;21;25;28;18;6;9;3;0;19;76;134;39;200;929;148;92;18
"202512";"10100104";"10";"10";"01";"04";1385;716;669;11;15;3;36;21;24;18;26;41;43;23;38;37;89;49;75;162;166;135;116;100;51;30;25;9;15;12;12;3;0;0;0;11;75;175;38;126;803;106;48;3
"202512";"10100205";"10";"10";"02";"05";825;521;304;9;26;18;30;10;10;12;28;21;10;9;23;54;100;42;85;106;66;73;31;21;15;12;7;0;0;0;3;4;0;0;0;9;84;90;23;154;424;34;3;4
"202512";"10100206";"10";"10";"02";"06";2399;1220;1179;25;21;34;66;35;33;46;74;62;51;39;69;85;127;73;193;353;285;209;150;125;94;42;24;21;28;22;9;0;4;0;0;25;156;305;69;212;1388;160;80;4
"202512";"10100207";"10";"10";"02";"07";1246;652;594;0;15;13;33;16;13;10;28;37;24;9;38;43;69;47;98;194;132;105;75;76;63;46;10;6;9;15;12;3;4;3;0;0;77;121;38;112;727;119;42;10
"202512";"10100208";"10";"10";"02";"08";2338;1243;1095;22;27;27;65;34;28;39;62;64;25;19;52;71;141;149;178;360;304;201;132;98;87;39;31;18;25;19;18;0;3;0;0;22;153;237;52;212;1422;157;80;3
"202512";"10100209";"10";"10";"02";"09";2533;1333;1200;34;34;32;83;33;28;41;62;63;56;23;66;112;251;113;197;320;277;219;162;109;105;35;12;16;13;12;12;7;6;0;0;34;182;273;66;363;1397;152;53;13
"202512";"10100210";"10";"10";"02";"10";2000;989;1011;14;20;27;68;31;32;9;59;36;46;22;56;56;98;75;140;207;227;185;156;129;100;57;30;27;49;29;9;0;6;0;0;14;146;204;56;154;1119;187;114;6
"202512";"10100311";"10";"10";"03";"11";1117;641;476;6;10;4;16;10;9;0;15;13;13;7;21;46;130;104;130;183;126;74;47;38;51;18;9;10;14;9;0;4;0;0;0;6;40;57;21;176;702;78;33;4
"202512";"10100312";"10";"10";"03";"12";3940;2053;1887;39;42;53;101;49;42;63;103;89;89;34;138;147;293;167;293;586;476;277;237;229;150;65;43;27;39;33;21;6;6;0;3;39;245;420;138;440;2265;258;120;15
"202512";"10100313";"10";"10";"03";"13";1379;749;630;10;20;19;34;25;13;3;16;22;28;6;31;60;112;82;135;179;137;105;95;71;64;23;18;9;18;31;13;0;0;0;0;10;98;88;31;172;804;105;71;0
"202512";"10100314";"10";"10";"03";"14";906;458;448;9;6;12;15;0;13;6;17;15;9;9;44;30;61;30;82;124;81;85;71;73;53;7;9;13;6;13;10;3;0;0;0;9;33;69;44;91;546;69;42;3
"202512";"10100315";"10";"10";"03";"15";1960;973;987;20;27;34;85;30;21;21;63;54;40;25;72;78;131;68;143;253;234;165;134;69;73;38;24;23;19;3;4;6;0;3;0;20;176;224;72;209;1066;135;49;9
"202512";"10100316";"10";"10";"03";"16";335;147;188;0;4;3;13;6;12;11;9;0;3;3;9;19;6;6;12;50;47;41;23;3;12;6;9;6;0;16;3;3;0;0;0;0;26;38;9;25;182;27;25;3
"202512";"10200417";"10";"20";"04";"17";2458;1180;1278;14;35;28;80;29;32;28;89;81;89;28;87;100;130;73;162;308;283;223;148;150;125;33;22;16;16;26;11;3;9;0;0;14;172;347;87;230;1347;180;69;12
"202512";"10200418";"10";"20";"04";"18";1747;852;895;15;31;27;56;35;26;35;72;39;37;21;64;68;108;70;142;204;173;139;117;87;56;24;29;18;26;9;19;0;0;0;0;15;149;230;64;176;932;109;72;0
"202512";"10200419";"10";"20";"04";"19";1429;760;669;12;17;21;52;16;34;16;41;42;29;16;64;58;77;43;100;196;173;126;114;78;39;24;7;13;12;3;6;0;0;0;0;12;106;178;64;135;830;70;34;0
"202512";"10200420";"10";"20";"04";"20";3185;1612;1573;30;53;63;108;66;45;69;128;127;114;50;155;154;198;113;214;374;347;265;194;106;89;44;15;12;12;26;7;4;3;0;0;30;290;533;155;352;1613;148;57;7
"202512";"10200421";"10";"20";"04";"21";515;272;243;0;3;3;17;9;4;0;15;12;19;13;24;19;27;20;36;68;71;48;35;24;15;9;3;6;6;9;0;0;0;0;0;0;32;63;24;46;302;27;21;0
"202512";"10200422";"10";"20";"04";"22";2929;1524;1405;27;37;42;80;60;49;47;80;110;81;39;111;122;143;115;199;355;338;268;180;124;118;46;31;36;36;33;12;4;6;0;0;27;219;406;111;265;1579;195;117;10
"202512";"10200423";"10";"20";"04";"23";2055;1159;896;11;27;34;40;24;22;25;60;29;41;15;48;82;170;107;181;254;244;168;172;135;70;22;15;3;22;15;10;6;3;0;0;11;125;192;48;252;1261;107;50;9
"202512";"10200524";"10";"20";"05";"24";3092;1588;1504;44;65;59;120;52;55;43;96;55;78;34;94;86;234;162;214;459;365;221;166;141;115;35;25;15;38;11;10;0;0;0;0;44;296;361;94;320;1728;175;74;0
"202512";"10200525";"10";"20";"05";"25";1562;780;782;12;24;32;63;32;23;34;58;67;41;15;78;72;83;50;77;165;148;146;134;79;39;24;18;9;6;26;7;0;0;0;0;12;151;238;78;155;799;81;48;0
"202512";"10200526";"10";"20";"05";"26";2080;1169;911;21;21;27;68;42;34;35;75;62;56;37;87;110;109;80;132;261;241;184;131;86;74;31;12;15;19;23;7;0;0;0;0;21;158;299;87;219;1115;117;64;0
"202512";"10200627";"10";"20";"06";"27";751;387;364;0;12;16;21;0;12;3;12;25;24;7;12;19;41;40;64;99;118;72;54;34;24;7;13;7;3;3;9;0;0;0;0;0;49;83;12;60;481;44;22;0
"202512";"10200628";"10";"20";"06";"28";1533;727;806;16;19;26;70;33;24;31;60;54;38;25;70;45;68;33;83;199;167;134;105;84;53;19;15;16;10;21;6;9;0;0;0;16;148;232;70;113;805;87;53;9
"202512";"10200629";"10";"20";"06";"29";1685;899;786;18;21;18;51;18;22;10;30;29;24;3;43;53;173;117;146;234;201;137;100;94;44;15;9;24;13;28;3;3;4;0;0;18;108;118;43;226;1029;68;68;7
"202512";"10200630";"10";"20";"06";"30";1088;504;584;22;26;22;50;9;16;18;27;25;28;12;38;48;83;51;83;137;110;69;46;39;47;31;17;9;0;16;6;3;0;0;0;22;107;126;38;131;535;95;31;3
"202512";"10300731";"10";"30";"07";"31";1033;559;474;3;0;10;9;3;6;3;10;20;6;4;15;39;180;102;140;158;101;59;43;41;28;17;6;3;6;3;9;9;0;0;0;3;22;49;15;219;644;51;21;9
"202512";"10300732";"10";"30";"07";"32";1375;717;658;18;27;24;41;21;6;12;15;19;34;15;37;44;86;59;126;192;135;116;97;77;61;24;16;22;19;13;10;6;3;0;0;18;113;101;37;130;802;101;64;9
"202512";"10300733";"10";"30";"07";"33";1049;531;518;6;12;10;30;18;19;11;26;29;18;15;30;46;100;50;90;158;138;82;56;49;15;9;6;3;6;11;3;3;0;0;0;6;70;118;30;146;623;30;23;3
"202512";"10300734";"10";"30";"07";"34";933;487;446;0;7;12;6;3;10;13;16;18;12;6;25;53;63;39;67;108;113;95;82;38;44;26;7;11;12;13;13;15;3;3;0;0;28;75;25;116;542;77;49;21
"202512";"10400835";"10";"40";"08";"35";454;227;227;6;0;0;10;0;4;3;10;3;6;0;15;20;31;9;31;36;64;43;45;25;41;19;13;6;0;8;3;0;0;0;3;6;10;26;15;51;253;73;17;3
"202512";"10400836";"10";"40";"08";"36";384;216;168;3;3;3;18;0;3;3;0;4;3;3;12;15;13;23;34;47;57;43;27;28;16;3;3;3;3;7;0;3;4;0;0;3;24;16;12;28;259;22;13;7
"202512";"10400837";"10";"40";"08";"37";400;203;197;0;0;3;4;3;4;0;3;3;9;3;6;18;38;24;28;59;50;37;18;12;32;3;6;12;6;10;6;3;0;0;0;0;10;22;6;56;228;41;34;3
"202512";"10400938";"10";"40";"09";"38";648;327;321;3;3;4;9;6;6;4;12;6;6;3;18;28;40;30;47;103;77;62;56;33;28;24;7;6;3;9;6;3;3;3;0;3;22;37;18;68;408;59;24;9
"202512";"10400939";"10";"40";"09";"39";381;204;177;0;0;3;9;4;3;7;12;9;17;0;15;16;26;9;12;43;35;54;36;15;19;6;12;3;7;3;6;0;0;0;0;0;16;48;15;42;204;37;19;0
"202512";"10400940";"10";"40";"09";"40";247;121;126;3;7;0;3;3;4;4;3;3;6;3;3;6;18;7;16;30;19;27;35;16;9;9;3;0;0;4;3;3;0;0;0;3;13;23;3;24;150;21;7;3
"202512";"10400941";"10";"40";"09";"41";515;261;254;0;3;4;13;3;11;0;11;9;9;6;6;13;28;41;39;32;84;51;46;39;27;10;0;0;9;12;3;6;0;0;0;0;23;46;6;41;332;37;24;6
"202512";"11100101";"11";"10";"01";"01";263;164;99;4;3;0;0;6;0;0;0;6;4;0;3;0;21;6;20;31;49;37;32;21;10;0;0;3;0;0;0;0;4;3;0;4;9;10;3;21;196;10;3;7
"202512";"11100102";"11";"10";"01";"02";1071;528;543;13;18;16;43;16;20;10;34;34;27;13;42;57;103;64;77;122;100;97;61;40;33;9;9;3;0;7;3;0;0;0;0;13;93;138;42;160;561;51;13;0
"202512";"11100203";"11";"10";"02";"03";2507;1236;1271;15;18;55;77;50;37;42;80;69;71;33;89;93;133;85;152;282;313;224;163;135;96;67;24;34;30;24;16;0;0;0;0;15;200;332;89;226;1354;187;104;0
"202512";"11100204";"11";"10";"02";"04";2055;1063;992;37;28;43;52;35;44;26;68;63;68;21;95;77;101;72;100;241;224;172;156;106;81;31;26;15;27;37;3;0;6;0;0;37;158;290;95;178;1071;138;82;6
"202512";"11100205";"11";"10";"02";"05";2095;1110;985;27;32;33;65;25;36;34;68;45;40;24;80;90;149;80;152;329;198;182;129;97;74;25;15;19;3;28;9;3;0;4;0;27;155;247;80;239;1167;114;59;7
"202512";"11100206";"11";"10";"02";"06";2188;1136;1052;9;31;28;81;50;57;39;88;55;73;39;67;74;110;58;146;274;236;211;146;93;70;33;34;19;41;16;10;0;0;0;0;9;190;351;67;184;1164;137;86;0
"202512";"11100307";"11";"10";"03";"07";2477;1241;1236;28;26;31;51;37;35;37;72;57;73;32;99;73;119;76;140;300;275;193;185;157;132;73;51;30;31;19;27;12;3;0;3;28;145;306;99;192;1326;256;107;18
"202512";"11100308";"11";"10";"03";"08";2590;1334;1256;12;32;36;68;35;45;37;70;70;85;33;84;86;138;113;174;321;265;222;177;152;133;48;40;33;33;21;15;3;9;0;0;12;171;340;84;224;1424;221;102;12
"202512";"11100309";"11";"10";"03";"09";1617;811;806;19;22;29;53;19;22;21;41;40;33;21;52;62;97;63;124;252;216;170;63;55;57;25;10;15;12;15;3;3;0;3;0;19;123;178;52;159;943;92;45;6
"202512";"11200410";"11";"20";"04";"10";2877;1491;1386;24;51;39;105;46;56;63;113;96;80;38;113;127;157;72;172;422;385;233;164;123;93;31;12;20;18;6;12;6;0;0;0;24;241;446;113;284;1571;136;56;6
"202512";"11200411";"11";"20";"04";"11";1221;652;569;12;9;15;18;16;12;7;41;15;28;10;34;50;78;57;113;148;129;106;77;73;44;35;17;22;24;16;12;0;0;3;0;12;58;113;34;128;703;96;74;3
"202512";"11200512";"11";"20";"05";"12";791;385;406;4;9;25;27;16;12;16;27;24;13;16;45;37;53;34;49;99;97;69;19;37;28;13;9;3;0;6;4;0;0;0;0;4;77;108;45;90;404;50;13;0
